"iterations"	"beta0"	"gamma0"	"delta0"	"omega2.beta0"	"omega2.gamma0"	"omega2.delta0"	"algo"
118	-3.66840368206697	-0.482842576993809	0.925053227901754	0.0808522355373977	0.0372492494505456	0.0324704798933385	"50"
118.5	-3.67061150433123	-0.483502678903732	0.92629562164941	0.0798475799330944	0.0375784342914854	0.0331336938515167	"50"
119	-3.67199639783332	-0.48285923831454	0.92500102814049	0.0798853331945804	0.0380215385939667	0.0332702447901939	"50"
119.5	-3.67239519891428	-0.482881125811066	0.925537041123231	0.079895853353662	0.0375756535629639	0.0335365588817814	"50"
120	-3.67418659867038	-0.483264713907242	0.926436208024751	0.0806698646239106	0.0377741840823594	0.0337705533505001	"50"
120.5	-3.67486990566304	-0.484644935723324	0.928700174731807	0.0805657994717581	0.0383744569612768	0.0340579650020232	"50"
121	-3.67630799132133	-0.484778743831258	0.92875894946712	0.081038011040949	0.0386036821437949	0.0342736563985854	"50"
121.5	-3.67677479834986	-0.483581712724908	0.928196308315739	0.0810258593928008	0.0379809180867482	0.0337793613507005	"50"
122	-3.67787454177127	-0.483087923132043	0.927299488336358	0.0817118445085612	0.0379478420520132	0.0340390962750858	"50"
122.5	-3.68065551705301	-0.483820696769681	0.928160360682254	0.0820472974153947	0.0380690076625274	0.0339146758565871	"50"
123	-3.68361349484422	-0.484255221166584	0.928851301833416	0.0820602803575436	0.0376628304508067	0.0335091735699097	"50"
123.5	-3.68521348648061	-0.482695085611229	0.926670828477911	0.0820447187729503	0.0375983102982964	0.0336633818894889	"50"
124	-3.68659202542082	-0.48315668222801	0.926840620544469	0.0825614123058891	0.0378483711976878	0.033693607873202	"50"
124.5	-3.68721034336941	-0.483616099094273	0.92729378896945	0.0828356093246398	0.0382222960568124	0.0339538648311414	"50"
125	-3.68925761453067	-0.482497993368452	0.926059875642903	0.0827195892724539	0.0380524144383992	0.0337126268788696	"50"
125.5	-3.69241422339981	-0.483944935000933	0.928038855183301	0.0831427796254705	0.0384777838307262	0.0336483324306719	"50"
126	-3.6925689428663	-0.484087974219897	0.928414255439296	0.0822553864283879	0.0379593544764223	0.0339951847791848	"50"
126.5	-3.69333695662078	-0.48400454330737	0.92864835134433	0.0829074239513385	0.0380532681710502	0.0340157662251607	"50"
127	-3.69500699918646	-0.484207124397677	0.929031819229496	0.0824617559769365	0.0380506682847373	0.034218201346142	"50"
127.5	-3.6950845400347	-0.4840993797808	0.929486823951844	0.0819595694093529	0.0382958259106441	0.034287815511074	"50"
128	-3.69724733394967	-0.485804613832754	0.930387188235575	0.0823726126606488	0.0385911123981792	0.0336476830294942	"50"
128.5	-3.69959266476873	-0.485696380864486	0.929855662951032	0.0820782390337573	0.0387459805630511	0.0327587604397505	"50"
129	-3.70039963327204	-0.48605335790696	0.930803164147301	0.0812735686588439	0.038576563755122	0.0333872236534406	"50"
129.5	-3.70269890100297	-0.485515008718987	0.930835417592593	0.0809140745575547	0.0383184424305206	0.0337142253167126	"50"
130	-3.70459994732397	-0.485304141746476	0.931286518391408	0.0807969698234139	0.0384933432441713	0.0338022094826806	"50"
130.5	-3.70508260667679	-0.485085545122677	0.930906828747859	0.0809974611401874	0.0384884471642735	0.0337196865644058	"50"
131	-3.7085831860348	-0.487221036175695	0.933585827964588	0.0812649545667856	0.0387415594575229	0.0337779704219217	"50"
131.5	-3.70884166029637	-0.487275354356299	0.933836607294218	0.0805955879782783	0.0382977059898222	0.0339303631894179	"50"
132	-3.70923045196436	-0.485673066786962	0.932309283528985	0.0803771806204452	0.0382203721505371	0.0345042518986618	"50"
132.5	-3.71121104132897	-0.486049077847365	0.932598746178786	0.0800465147852911	0.0388500837553447	0.0341376854173248	"50"
133	-3.71075324042126	-0.484962339500288	0.931105249533601	0.0798111626008691	0.0382962449103124	0.0343060882122814	"50"
133.5	-3.71306166520962	-0.485690801532973	0.932154382277735	0.0797881688139324	0.0383737917887227	0.0337187602674192	"50"
134	-3.71300859216933	-0.485898024682167	0.932674685315788	0.0797592863871266	0.0381548502303077	0.0337753261784692	"50"
134.5	-3.71444307397582	-0.48571257348043	0.931901910073545	0.078869989163973	0.0386856386301377	0.0340291973461665	"50"
135	-3.71664832832634	-0.485559185248802	0.932451183298886	0.0787405703371888	0.038598705354234	0.0339197259007653	"50"
135.5	-3.72082897353968	-0.487435217359113	0.934936635599008	0.0788971758645847	0.0384830093398072	0.0344813695176792	"50"
136	-3.72329002210398	-0.487669941417939	0.935269852586474	0.079043489064258	0.0388564291618814	0.0346457709741366	"50"
136.5	-3.72446897730457	-0.487409241247771	0.93541139347679	0.0788774881650518	0.0386773626551326	0.0348134753500514	"50"
137	-3.72587966961994	-0.487654789715786	0.935806868985002	0.0787906139386667	0.0387179323109268	0.0349704262268054	"50"
137.5	-3.72680991746902	-0.488551130750467	0.936469652372339	0.0793043016213737	0.0390927287687153	0.0349412868747465	"50"
138	-3.7277970410926	-0.4891718327622	0.936899670937661	0.079813917227975	0.0391054329829749	0.0344221940672255	"50"
138.5	-3.72931437992728	-0.489336828552272	0.937681408729174	0.0797600822576694	0.039356531144599	0.0341562726368638	"50"
139	-3.7302285469292	-0.489647993006195	0.938502857684892	0.0797284775782519	0.0390227952396233	0.0340971774527375	"50"
139.5	-3.73006400740377	-0.488410881603259	0.9372369513664	0.0801364042486252	0.0387327448663208	0.0345455233004024	"50"
140	-3.73337719659933	-0.48931825261361	0.93899572536924	0.0796793129727575	0.0386553184147053	0.0346302354845291	"50"
140.5	-3.73378561599182	-0.489124351750465	0.938405528656456	0.0792681783658153	0.0384244938466479	0.0347055825206288	"50"
141	-3.73497073235013	-0.48885655665238	0.938517099626556	0.0788604733371709	0.0386313269828709	0.0346561989749612	"50"
141.5	-3.73428778639157	-0.488065525669187	0.935947947106301	0.07945798788937	0.0388011982771173	0.0346574654107411	"50"
142	-3.73523933097662	-0.487415094006716	0.936099407744526	0.079604423305728	0.038385386008139	0.0351572427189079	"50"
142.5	-3.73577250650755	-0.486264924257837	0.934487038527422	0.0798336817106549	0.0382152385406642	0.035192491305388	"50"
143	-3.73863442071721	-0.487800326462277	0.936468831928004	0.0789975608755817	0.0378848282937471	0.0351198023514514	"50"
143.5	-3.73961875124002	-0.487403150803698	0.936898174293059	0.0785091433422718	0.0382854390901321	0.0352312926868826	"50"
144	-3.74080912910491	-0.487565647464744	0.937435890430295	0.0787519470477687	0.0384424260791242	0.0354523418706372	"50"
144.5	-3.74202645718042	-0.48855290676307	0.938771532190512	0.0789654120186452	0.0388488719484081	0.0354694314696523	"50"
145	-3.74389841891357	-0.488129370747764	0.938582785466538	0.0784594439980086	0.0386778515659284	0.0356002803608345	"50"
145.5	-3.74508296551991	-0.489200468050464	0.939890098667353	0.0790573732062523	0.0387811261742843	0.0353024055595833	"50"
146	-3.74639435289242	-0.489233574924493	0.940007697519569	0.0788481950994981	0.0384440154355428	0.0359180508572605	"50"
146.5	-3.7475993533743	-0.4894657702463	0.939640552007836	0.0794350820775129	0.0387314991421798	0.0360313460266161	"50"
147	-3.74849603189804	-0.489911166091843	0.940637990359243	0.0798863285450047	0.0391897254876699	0.0360075759776544	"50"
147.5	-3.74963603133101	-0.489916138121651	0.940874274112654	0.0804311305764909	0.0392901323044055	0.036276538081576	"50"
148	-3.74909279449492	-0.490586156738689	0.942301537848085	0.0802654928486426	0.039084033968231	0.036249857263228	"50"
148.5	-3.74877577446554	-0.489419943494088	0.940161975222127	0.0799186342069174	0.0391621676063376	0.0364386762126815	"50"
149	-3.75223445653219	-0.491375206195709	0.94274191101198	0.0806170485212903	0.0393860183364279	0.0360827988863487	"50"
149.5	-3.75180259497335	-0.490899151544247	0.942586523081587	0.0803012511816057	0.0392648467251195	0.0357764798670875	"50"
150	-3.75312886888355	-0.491160193340569	0.942542198882889	0.0808669639721593	0.0395286365994339	0.0357576395896393	"50"
150.5	-3.7542063687305	-0.491352974387191	0.942702629913307	0.08036709882251	0.0394260852617384	0.0358389099727623	"50"
151	-3.75568242630554	-0.491639421702058	0.943846418854083	0.0800461580527276	0.0393032553809668	0.0359927649766777	"50"
151.5	-3.75924961913779	-0.491825808624904	0.944864692245304	0.0796994750542144	0.0393440966165706	0.0356743966253473	"50"
152	-3.76086944013367	-0.493039954915949	0.945195615632962	0.0799427192794884	0.039634124364247	0.0355110425874007	"50"
152.5	-3.76112332272427	-0.492307558893209	0.945051745980944	0.079437672824044	0.0393442164323514	0.0358836616096431	"50"
153	-3.76434527626918	-0.493612987805807	0.945767584140999	0.0789606127979123	0.0399458721136576	0.0364816299932619	"50"
153.5	-3.76378494308213	-0.49289884736762	0.945804969946367	0.0792615868221827	0.0397559779835955	0.0370573259728963	"50"
154	-3.76540975177539	-0.493938882996011	0.947375977728488	0.0796323132675241	0.0401256288163405	0.0366879825118672	"50"
154.5	-3.76894334709027	-0.494545390960558	0.948878148493522	0.0793358443297993	0.0399987329035247	0.0367952673421554	"50"
155	-3.76997693618596	-0.494787684625941	0.949449872516187	0.0796974533177384	0.0402816355242387	0.0369142491363832	"50"
155.5	-3.77234772167514	-0.496226227429221	0.950742725187073	0.0808209634005905	0.0411456580963798	0.0368965943893143	"50"
156	-3.77342670904091	-0.495551276243519	0.949520440597958	0.0811347690039561	0.0410485671140947	0.0368745956991418	"50"
156.5	-3.77487964495559	-0.495506823694497	0.95047744316542	0.0809758682481476	0.0406831410007403	0.0372849201232194	"50"
157	-3.77733906935751	-0.496563682955681	0.951301686663843	0.0809199376908065	0.041053305700663	0.0367051907266321	"50"
157.5	-3.77782669406415	-0.495594174467754	0.950574492426302	0.0810677988818611	0.0410774006197302	0.0368343114059528	"50"
158	-3.77888090486969	-0.494994555674837	0.949589418327262	0.080993747452391	0.0406635117969916	0.0368509856348016	"50"
158.5	-3.78025669342985	-0.496404880200203	0.950939332417871	0.0814629687599098	0.0408278023764295	0.0371969224409706	"50"
159	-3.77941718070296	-0.495478280880544	0.950072079898276	0.0809805468319347	0.0406938589340261	0.0374182915227363	"50"
159.5	-3.78131637418314	-0.49673829844975	0.950763664369065	0.0808740639475669	0.0413232774485171	0.037379975901656	"50"
160	-3.78329472778923	-0.4968864046541	0.951438063692218	0.0807304621360956	0.0413911093804632	0.0375943662826009	"50"
160.5	-3.78405498289235	-0.495953907257787	0.951242728977144	0.0802574109599252	0.0409910931733667	0.0378031816224773	"50"
161	-3.78530488732567	-0.495990782818092	0.951455179529971	0.0800389715417893	0.0406755501971793	0.0376483227360572	"50"
161.5	-3.78604228448182	-0.495301456982556	0.950384685274627	0.0798754894768301	0.0405564653257248	0.0375474220368593	"50"
162	-3.78571238274224	-0.494493684157617	0.949615887490712	0.0793633606958579	0.0401929135199377	0.0374346144895786	"50"
162.5	-3.7865671421071	-0.494052947433868	0.949954743398761	0.0791213857735027	0.0399424017728898	0.0373912575908751	"50"
163	-3.78603740273817	-0.494284991511746	0.950068801774852	0.0794462748630824	0.0399856295731672	0.0380180100462676	"50"
163.5	-3.7851047908082	-0.493451099708446	0.948917369821754	0.0794828549222348	0.0398203787058491	0.038169164143976	"50"
164	-3.7867119423966	-0.494293423870667	0.949655942819541	0.0786068152134529	0.0398062437387166	0.0381320918914624	"50"
164.5	-3.78685665640658	-0.493835824827184	0.949440294812865	0.0774228741547045	0.0399327664519405	0.0378775740666063	"50"
165	-3.78855401866885	-0.494957842101107	0.95034588419386	0.0774544516832538	0.0400448792335914	0.037664709884619	"50"
165.5	-3.78938349259624	-0.495582000462292	0.950949272067831	0.0782776393024474	0.0406644605948143	0.0374108994383663	"50"
166	-3.79036350528053	-0.495976496280482	0.951628238901263	0.0780198096096765	0.0406456207180254	0.0376482700326836	"50"
166.5	-3.79134104016854	-0.496033156271873	0.952153724795015	0.0777528771637428	0.0406028722818506	0.0374415720066489	"50"
167	-3.79274900229206	-0.496245016350953	0.952677121013295	0.0783122313464215	0.0410049765815298	0.0375962244899241	"50"
167.5	-3.7936681297113	-0.497389158547508	0.953826118979818	0.0786058072239051	0.0411610808558916	0.0383193850606511	"50"
168	-3.79513978494645	-0.498501323866392	0.955935785962854	0.079110914099326	0.0415895063033659	0.0377230977392409	"50"
168.5	-3.79754095541592	-0.498991132029433	0.956626041435626	0.0788924570381599	0.0416488919156907	0.0374589913121621	"50"
169	-3.7972967989945	-0.497750489306152	0.954541794244817	0.0783990620605461	0.041184649226782	0.0375177141548971	"50"
169.5	-3.7994307845522	-0.499051593927552	0.956011853589273	0.0789826269869405	0.0415609654758147	0.0378077587663318	"50"
170	-3.79918520763284	-0.499105123020387	0.956032461338487	0.0782856010846675	0.0417051205205932	0.0379906143503242	"50"
170.5	-3.79986261293008	-0.498193320942211	0.954277238104613	0.0785267344202101	0.0417190805999451	0.038110468193654	"50"
171	-3.79942818373039	-0.497302432714745	0.953248625436007	0.078958990891401	0.0415621831792465	0.0378020405970052	"50"
171.5	-3.7997276497417	-0.497500202391606	0.95377382774202	0.0791082299203705	0.0412904195172574	0.0380629717849849	"50"
172	-3.80133241031321	-0.49904430268995	0.956197283729491	0.0791460000600477	0.0412910112763207	0.0386115000403668	"50"
172.5	-3.80168421946354	-0.498463409838086	0.956252043934302	0.0792795421779857	0.041460332280928	0.038474414141098	"50"
173	-3.8035274589397	-0.499355984578022	0.957223678436797	0.0786502035429848	0.0415123608306208	0.0379419858917787	"50"
173.5	-3.80328521772061	-0.498212487091695	0.956579399934933	0.0784822595430352	0.0413225508261288	0.0382793576747139	"50"
174	-3.80362457848041	-0.498263489975512	0.956257806786628	0.0786724156080467	0.0416191413141748	0.0382701264162904	"50"
174.5	-3.80630955914915	-0.498718145679033	0.956360491498283	0.0783244112039299	0.0413351519424236	0.0383503014729563	"50"
175	-3.80582462186256	-0.497817942522858	0.954229396823944	0.0775585390195346	0.0411596447801053	0.0382338797129969	"50"
175.5	-3.80737154167145	-0.498251698574588	0.955288812202275	0.0772882414919582	0.041299249451768	0.0378851366816437	"50"
176	-3.80831408525035	-0.499089453674211	0.956020769992407	0.0772448242082646	0.0417795671378789	0.0383462951862313	"50"
176.5	-3.81007684412067	-0.499798761978794	0.957082011933254	0.0777151005482395	0.0420867056288141	0.0381801679223268	"50"
177	-3.81082169146745	-0.500866401902506	0.958486589831152	0.0771154098903288	0.041643921917078	0.0379255223566971	"50"
177.5	-3.81109730054634	-0.498471199908019	0.956703049554129	0.0776691215869683	0.0417154527369679	0.038482712442081	"50"
178	-3.81266047208879	-0.499753357569882	0.95865710386489	0.0778356415899459	0.0417491990291853	0.0390603547833559	"50"
178.5	-3.81232645394506	-0.498732435022793	0.957154128391714	0.0777286536579869	0.0412414677979557	0.0391321924148125	"50"
179	-3.81239128639765	-0.498620845727458	0.956653598387202	0.0777294338388295	0.0413650864841671	0.0388389673383631	"50"
179.5	-3.81365474063519	-0.499792337065176	0.958863388413049	0.0778876119192073	0.0416482765434453	0.0389575694539487	"50"
180	-3.81440125660382	-0.499504786199426	0.958811073281171	0.0774755621772805	0.041437386747982	0.0383902051655074	"50"
180.5	-3.81374500061534	-0.498699369811507	0.956828021524425	0.0770777801791827	0.0413974900591125	0.038551466179551	"50"
181	-3.81370096078224	-0.498139235874195	0.955808003571993	0.0773012117375149	0.0413381349350043	0.0388543871189266	"50"
181.5	-3.8152383769058	-0.498834470951865	0.956154120148284	0.0780740629681684	0.0416569066811031	0.0380783492539195	"50"
182	-3.81498985659081	-0.499692125838424	0.958539485009331	0.0774381183432702	0.0415548415842276	0.0385746885711856	"50"
182.5	-3.8165829424644	-0.499752104813992	0.958231841172302	0.0771330333837366	0.0421256650874937	0.0389530955365559	"50"
183	-3.81729102009143	-0.499988001692708	0.958501763602219	0.076745136282824	0.041991483755487	0.038738022167662	"50"
183.5	-3.81890609145061	-0.500317955174249	0.959050457757924	0.0767919503322467	0.0416628434929567	0.0384139085682941	"50"
184	-3.82014313923381	-0.500167517555213	0.958792938161841	0.0768646006633418	0.0416821780673338	0.0382359244747199	"50"
184.5	-3.82195518431367	-0.500789659824414	0.960081429956486	0.0766489525218468	0.0416829162513487	0.0386509587639414	"50"
185	-3.82105684000553	-0.499685225809322	0.959229420004827	0.0765646375786559	0.0418661994164738	0.038533259008293	"50"
185.5	-3.82081568725066	-0.499496557183905	0.958734379930416	0.0766379647465385	0.0418020277187606	0.0383810076252796	"50"
186	-3.82114318163866	-0.499540215556169	0.958725451642944	0.0764794463254379	0.0416582588163298	0.0382929810949306	"50"
186.5	-3.8218491565722	-0.500204595724319	0.959281219709282	0.0770493384846311	0.041601254542491	0.0381841790765051	"50"
187	-3.82326464068646	-0.501192123600298	0.96080814085653	0.0769820218462396	0.0420526195962455	0.0379896070229252	"50"
187.5	-3.82514794291146	-0.502580042822599	0.963264602035785	0.0769847347422949	0.04221471052381	0.0381842415617665	"50"
188	-3.82548132976451	-0.50157759646249	0.96191575741149	0.0767469878542411	0.0422082979686397	0.0386545685385438	"50"
188.5	-3.82703684705974	-0.50210850453813	0.962860322479669	0.0766261242490049	0.0420963212115112	0.038798354476489	"50"
189	-3.82775287509701	-0.501297165395259	0.962310216263722	0.0768191406794116	0.0420915448947703	0.0385306258089086	"50"
189.5	-3.82637570724522	-0.50000554031468	0.960057490942101	0.0765719150582935	0.0416836754122566	0.0389977888029361	"50"
190	-3.82588096021432	-0.500769132166618	0.960632516545947	0.0772689451440893	0.0421738820888314	0.038920661102514	"50"
190.5	-3.82675341855824	-0.500438377372713	0.959510004545254	0.0776601199838627	0.0423338388515692	0.0388994902868431	"50"
191	-3.82866537317041	-0.501484022065956	0.961794126649993	0.0779758475793688	0.0418525240159497	0.0390437180617452	"50"
191.5	-3.82990375368057	-0.502131663200704	0.962718385043716	0.0783780608495146	0.0422628224829664	0.0395174612350173	"50"
192	-3.83161181827451	-0.501970097318982	0.962663619215884	0.0786576183376813	0.0427138968039739	0.0394308109017335	"50"
192.5	-3.83221675575409	-0.502414807860536	0.963321875770951	0.0784201386666528	0.0423983813664371	0.039619328900907	"50"
193	-3.83259781611606	-0.50227333423368	0.962487478844537	0.0785867416476957	0.042580235210742	0.0396000912452013	"50"
193.5	-3.8319798356103	-0.500891293282627	0.960837173272633	0.078604127895586	0.0425448901541605	0.0393408646278999	"50"
194	-3.83428852059043	-0.503762814760631	0.963926121087749	0.0781098303904564	0.0426955579497705	0.039019450329795	"50"
194.5	-3.83346792050352	-0.502345668344022	0.962730624069524	0.078341930776519	0.0427836989636447	0.0390665542831987	"50"
195	-3.83505242606357	-0.503283616092342	0.964302778848289	0.0785542716666665	0.0426710834382941	0.0393838706700951	"50"
195.5	-3.83535996188367	-0.501256987104378	0.96259284269351	0.0781965819050452	0.0420181312982343	0.0394182207389491	"50"
196	-3.83748316456891	-0.502029041695782	0.963307276715993	0.0780093404418487	0.0418707703178267	0.0388938901778737	"50"
196.5	-3.83800186915403	-0.501709542985976	0.962888356228001	0.0776394787167938	0.0420156467514127	0.0389693941181924	"50"
197	-3.83817160806337	-0.502061523181808	0.963809305808596	0.0776299803200011	0.0418237051848688	0.0396701566944494	"50"
197.5	-3.83844283474429	-0.502199104409134	0.963940662657858	0.0781280372278843	0.0418277196486412	0.0397312170733511	"50"
198	-3.83851974800907	-0.501559242144389	0.963043180980446	0.0790938295652648	0.042223020079051	0.0397582151735137	"50"
198.5	-3.84013133074771	-0.502205018974395	0.964444413244232	0.0799441318878245	0.0425786303596012	0.0401570312197513	"50"
199	-3.84017387130016	-0.501958624111629	0.962389173959336	0.080006650736328	0.0426222234501785	0.0399033355678573	"50"
199.5	-3.83818675114703	-0.501597287966721	0.962540620945519	0.0791646789021545	0.042081043996788	0.0394429775966465	"50"
200	-3.83904614568586	-0.502708694323078	0.963692208938823	0.0789232762994772	0.0425283307269801	0.0397959640921627	"50"
200.5	-3.83950110749713	-0.502064989690521	0.963273478541846	0.0783090542244214	0.0420497391298648	0.0397336310322619	"50"
201	-3.83910707056067	-0.50089605947684	0.962028697589456	0.0787028789480022	0.0418145325860163	0.03997534525844	"50"
201.5	-3.8380646212168	-0.500717939672879	0.960779917851967	0.0796714511938177	0.0423175564872181	0.0394742900217788	"50"
202	-3.83803379180253	-0.500849558580298	0.960503578404017	0.0797914758940657	0.0423452337025595	0.0393639711738472	"50"
202.5	-3.83751360836669	-0.500221936904326	0.959701941719659	0.0799664094312806	0.0421330639714083	0.0395551349385532	"50"
203	-3.83824505193647	-0.500708776447933	0.960959379843009	0.0795687261909475	0.0420843411545332	0.0393539659781987	"50"
203.5	-3.8394279152091	-0.500821444798562	0.960414378483516	0.0786134746092859	0.0421086646992266	0.0394072079958417	"50"
204	-3.8383214278389	-0.499754309687572	0.959819717602384	0.0780774172377097	0.0419053671162355	0.0391669528051436	"50"
204.5	-3.84016732097493	-0.501620953259326	0.961491841517426	0.0783468368554612	0.0420375018216352	0.0390415165579718	"50"
205	-3.84028716951129	-0.502056521368748	0.962084974131605	0.0785169510565815	0.0425382056611479	0.0387500050825883	"50"
205.5	-3.84014824740456	-0.501522362692581	0.961712918236661	0.0787233652289334	0.0423514414455975	0.0389529899492117	"50"
206	-3.84037495891801	-0.501546959948127	0.961396871363832	0.078907694982588	0.0422873168981265	0.0389208054047058	"50"
206.5	-3.84103540784129	-0.50183541781365	0.962175726578779	0.0784126342155194	0.042120749535896	0.0390047757765035	"50"
207	-3.84057388673787	-0.501349155275782	0.962290226626704	0.0780703226380748	0.0422930212237779	0.039520410542119	"50"
207.5	-3.84031749263343	-0.501499044580272	0.962533289149086	0.0784156835511514	0.0423992179579518	0.0392689790862024	"50"
208	-3.83918320270544	-0.50152947019831	0.961648372290699	0.0786310601784468	0.0427674922440743	0.0393575673184003	"50"
208.5	-3.83953847553262	-0.502607391971651	0.962739627906623	0.0788183945606757	0.0428250215770001	0.0397076175320474	"50"
209	-3.83902912363131	-0.502238823750021	0.962852226464759	0.0783640494433016	0.042438333716256	0.0396462279074645	"50"
209.5	-3.84045390285694	-0.502197156008962	0.96267728703241	0.078674624595255	0.0421672446127835	0.039989431793738	"50"
210	-3.84197518761806	-0.50264987722361	0.963347070912552	0.0788606856342327	0.0425177201776529	0.040022681953823	"50"
210.5	-3.84091636215169	-0.500925582791854	0.961260676831668	0.0783226513792545	0.04226452200727	0.0402524210947752	"50"
211	-3.84127919147042	-0.500506833743429	0.96104799364703	0.0779328298136601	0.0422090875355471	0.0402353378730181	"50"
211.5	-3.84295490482733	-0.501196794037618	0.961625831478741	0.0782232411328838	0.0421858489684741	0.0397011978276312	"50"
212	-3.84311687073229	-0.50132574751318	0.960784996319708	0.0783306909402963	0.0426108490392226	0.0393259891287416	"50"
212.5	-3.84137422830518	-0.499804245879629	0.959021343532571	0.0777627481600458	0.0420054006030383	0.0392287021534106	"50"
213	-3.84000702829321	-0.498655938984883	0.957280695452166	0.0769909928666301	0.041680145056725	0.0398334369381776	"50"
213.5	-3.84220402656004	-0.500588441546607	0.959808917052499	0.0770844693024664	0.0421383069501258	0.0399165499766574	"50"
214	-3.84310805042532	-0.501183052196825	0.961796644870345	0.07680516515296	0.0418415914438818	0.039498624868208	"50"
214.5	-3.84339697435471	-0.501328501447329	0.961510040235648	0.0768546529446628	0.0420794856905981	0.0387835358782985	"50"
215	-3.84431180041554	-0.501685378628002	0.962609749894278	0.0776509691262266	0.0424102040471886	0.0392197865177213	"50"
215.5	-3.84391597043452	-0.501753811072225	0.962429272224989	0.0778130548296936	0.0426153444761887	0.0389294930193742	"50"
216	-3.84385258302365	-0.501536409398618	0.962615041178418	0.0779384452827134	0.0426049081895466	0.0394992507921816	"50"
216.5	-3.84372535249912	-0.501731187653266	0.963122731611966	0.0786022118278407	0.0427513739212215	0.0397635948109518	"50"
217	-3.84401620541953	-0.502640513297427	0.963560035167773	0.078273040582328	0.0427229195723634	0.0392846706442285	"50"
217.5	-3.84259848541734	-0.501361043691642	0.961597699540887	0.078840180455801	0.0431549157340254	0.0391430619862212	"50"
218	-3.84196118693463	-0.500565821649813	0.960314823655615	0.0779163714705646	0.0420048597234887	0.0389843173536222	"50"
218.5	-3.8432247423296	-0.501565177021286	0.961150415880033	0.0782774034987366	0.0424047938142964	0.0384997681452068	"50"
219	-3.84434327886283	-0.502402833626831	0.963338442039316	0.0783206111236954	0.0421465353084037	0.0390235194558607	"50"
219.5	-3.84580946413716	-0.503966118054614	0.965296441397099	0.0792373953469774	0.0430409573908235	0.0388081724886272	"50"
220	-3.84692700046077	-0.504708728654417	0.966300119459376	0.0789437712819971	0.0432102422518932	0.0387330892377364	"50"
220.5	-3.84681707333917	-0.503197532549788	0.964176936351659	0.0788993464087273	0.0430365488974516	0.0390400802884682	"50"
221	-3.84817410048842	-0.504054654991345	0.965870984475914	0.078573066059537	0.0430680411400327	0.0387908818216719	"50"
221.5	-3.8456705790282	-0.502823801676028	0.963370464221943	0.0785739828800018	0.0428848020058208	0.0384586724598447	"50"
222	-3.84612196265651	-0.502593200720094	0.964390006633337	0.0787245930974851	0.0424290612039989	0.0385620998448746	"50"
222.5	-3.84702239211777	-0.503216804371306	0.965270727966244	0.0787088721395364	0.0425473232874083	0.0383939168102344	"50"
223	-3.84587334634329	-0.502742701580804	0.964200038586255	0.0792712396155437	0.0427547118114925	0.0388031206833813	"50"
223.5	-3.8476050386535	-0.5034603253241	0.964417152213366	0.0793429886346466	0.042736339038774	0.0387345332528733	"50"
224	-3.84761928970584	-0.503153776403445	0.964600461065375	0.0798384524090565	0.0426083982817261	0.0390639963141963	"50"
224.5	-3.84933888715513	-0.503473899691775	0.965344969055474	0.0797987277681305	0.0428185195627872	0.0391201396663238	"50"
225	-3.84844101912442	-0.502404682230795	0.964715698303803	0.0795267952949903	0.042287203623565	0.0393534719667581	"50"
225.5	-3.84780796573981	-0.502394138446089	0.964652938405922	0.0794037105810457	0.0420504338131841	0.0397008597422402	"50"
226	-3.84967825305712	-0.503906416888711	0.966169679908406	0.0793720062155838	0.0425092113193049	0.0391507465976415	"50"
226.5	-3.84867918683813	-0.502866158364305	0.965050158618593	0.0799449429908865	0.0424514511053451	0.0392580851537941	"50"
227	-3.85119417652077	-0.504498399861477	0.966936164008473	0.0802525134934502	0.0427130006322216	0.0397784648498454	"50"
227.5	-3.85019771214577	-0.5037597121232	0.966136321983471	0.0805681470574733	0.0426349156800935	0.0391543824668542	"50"
228	-3.84883840071356	-0.50238688018824	0.963834173273371	0.0812951649130049	0.0426614360676976	0.0393191971754475	"50"
228.5	-3.84723938070988	-0.501965583382551	0.963074426639805	0.0815166054690781	0.0426695327591984	0.0394410481574031	"50"
229	-3.84725760855876	-0.502335470573103	0.963381229250231	0.0817172438961276	0.042854211992462	0.0396965142777551	"50"
229.5	-3.84746804122941	-0.502340641622958	0.963401847367661	0.0820062603329426	0.042912486535002	0.0394914360636315	"50"
230	-3.84911799169609	-0.50352645321811	0.96398572765814	0.082422622986229	0.0431721015482229	0.0392508062879601	"50"
230.5	-3.84829754863411	-0.502342031644369	0.963590323996671	0.0823346129174869	0.0427956366543983	0.0399451708629638	"50"
231	-3.84822230039618	-0.502042570857127	0.963491739150797	0.082383698030112	0.0426498627969198	0.0400687103709888	"50"
231.5	-3.85063065669639	-0.50387297205091	0.965699486268658	0.0829228377319691	0.043156375841252	0.0403435844658454	"50"
232	-3.8525468804642	-0.504142718447067	0.96664289786773	0.0824852302687535	0.0431055031074967	0.0404632734947812	"50"
232.5	-3.85344337468019	-0.504338130419158	0.966020084118347	0.0832215679978177	0.0437193750786922	0.0403109480034461	"50"
233	-3.85283122524854	-0.503641389349454	0.96498825059689	0.0835186375054775	0.0436806013578909	0.0401446690605177	"50"
233.5	-3.85271014954261	-0.503154263130841	0.965608722927458	0.0825861721703198	0.0430078569277423	0.0404303807218703	"50"
234	-3.85368820628741	-0.503734017410951	0.966061169162403	0.0822408942414921	0.0427233338738575	0.0401998124354895	"50"
