"iterations"	"beta0"	"gamma0"	"delta0"	"omega2.beta0"	"omega2.gamma0"	"omega2.delta0"	"algo"
295	-3.52016309619704	-0.467554724269116	0.893249219983017	0.169676448862065	0.0368337439297691	0.0350287614365125	"25"
296.25	-3.51367333940611	-0.465025323896649	0.890182507298516	0.176885234550017	0.0366989715987469	0.0357987607885966	"25"
297.5	-3.5262939192844	-0.466119498291094	0.890887512143842	0.169110385722252	0.0374569188464699	0.0351209234948591	"25"
298.75	-3.52540322260039	-0.462546548993372	0.890897547193936	0.179064523235686	0.0363628482974257	0.0348139253581251	"25"
300	-3.5352188976572	-0.463706288028512	0.891791081417281	0.181488254471903	0.0373370466927374	0.0339542565034131	"25"
301.25	-3.5445828672238	-0.464692639638004	0.894050946471941	0.184663224129823	0.0383583577953807	0.0345741487983172	"25"
302.5	-3.54548054661655	-0.46588884155961	0.892595119719793	0.194957428070657	0.0389140210124417	0.0362844661656115	"25"
303.75	-3.54200185321851	-0.468731767567815	0.890250183005369	0.198863503805727	0.0393661578665111	0.0363549113516051	"25"
305	-3.55177425275352	-0.467083972776974	0.894431062844644	0.191049932436375	0.0385702251691897	0.0356367376836636	"25"
306.25	-3.55198593374185	-0.469720359713307	0.895164181432814	0.193400762225354	0.0381257912645409	0.0351924705240867	"25"
307.5	-3.55196561628451	-0.470772522876694	0.900520951250557	0.193659240911732	0.0392816488327705	0.0354881459934236	"25"
308.75	-3.53911729154241	-0.46845178495409	0.897975027887535	0.184422470543533	0.0381012228782592	0.0339250422366969	"25"
310	-3.54477522354605	-0.472216880520051	0.902628453432567	0.179748509701614	0.0378755380387189	0.0325597231999704	"25"
311.25	-3.54901282248894	-0.470302226637896	0.900404509466329	0.176411134202695	0.039138727355392	0.0323648221040118	"25"
312.5	-3.55105868147904	-0.4718111548436	0.900519362495533	0.179823687564953	0.0384702740558996	0.033841195717027	"25"
313.75	-3.55080443673662	-0.47079378654446	0.899025038546167	0.179292399214033	0.0390220602162539	0.0335525365459876	"25"
315	-3.55619445840002	-0.476571741184009	0.905174772377935	0.175559177381869	0.0403709415318739	0.0339393774333673	"25"
316.25	-3.54210902787555	-0.475584559512822	0.901512683119258	0.176983059959291	0.0410447547254195	0.0343755149948218	"25"
317.5	-3.5441050246425	-0.476569852491851	0.906437825750117	0.178956120843056	0.0392912788106795	0.0342646766447071	"25"
318.75	-3.53680125193288	-0.472572668925164	0.902812070137138	0.182862002894217	0.0388839036226967	0.0347952765564935	"25"
320	-3.53245511873147	-0.473636051061376	0.905100393799841	0.173120245545345	0.0382509008532106	0.0331375604191383	"25"
321.25	-3.53916044644261	-0.47194727002752	0.899471850216161	0.170188832034281	0.0393191392102074	0.032302497518541	"25"
322.5	-3.55288738438939	-0.473935194985315	0.904945776310185	0.16940011234623	0.0395151641331065	0.0329110338951858	"25"
323.75	-3.55597026483409	-0.474501730078662	0.911507768260055	0.158756179199603	0.0390875757602029	0.0323294786653228	"25"
325	-3.55821949907524	-0.475999901669093	0.909442106563094	0.158878438495465	0.0396333722067279	0.0333421550066066	"25"
326.25	-3.55887295696892	-0.479657193647197	0.913359276481392	0.160933594214047	0.040006197508674	0.0340515305097965	"25"
327.5	-3.55348365764702	-0.476322770432849	0.908035876029738	0.151682720020599	0.0379178596218024	0.0349684327785028	"25"
328.75	-3.56341708701034	-0.476590930153582	0.910287487192009	0.145141506232045	0.0377336990096435	0.0343574216856213	"25"
330	-3.56616842028811	-0.475075364702406	0.91108930008546	0.145270140583023	0.0383535553580032	0.0353323204140787	"25"
331.25	-3.56198350923217	-0.473727503827325	0.909078859416229	0.151751109908499	0.0379025321537472	0.035771650273169	"25"
332.5	-3.55619176425233	-0.471522638864599	0.9066570283873	0.153142855832302	0.0380574304394783	0.034208761952022	"25"
333.75	-3.55216369923896	-0.471758328807435	0.905292307127628	0.158894253201618	0.0373637432559225	0.034378490902179	"25"
335	-3.56732028739507	-0.472238164566346	0.9134394297061	0.155343807498632	0.0376316302136262	0.0338775903015494	"25"
336.25	-3.56380048689554	-0.472039721683939	0.911590403599921	0.15021520974673	0.0371778793764529	0.0355708585469742	"25"
337.5	-3.58119028814273	-0.474529993104546	0.915385477057279	0.150850431984178	0.0377451974238964	0.0349330401358103	"25"
338.75	-3.58316666825985	-0.473898756742815	0.910870913203252	0.151161228422973	0.0372229492374336	0.0329311863859937	"25"
340	-3.56926313013385	-0.471450713784664	0.906802564212708	0.153757537472826	0.036539265307561	0.0334682248031116	"25"
341.25	-3.5562364807285	-0.468657611511701	0.902338531015418	0.166365789339894	0.0373682718342689	0.0347304453085749	"25"
342.5	-3.56888327160244	-0.471308652491285	0.908621348846773	0.169633533575725	0.0369795994954563	0.0345256862648458	"25"
343.75	-3.570225045495	-0.470530412132795	0.903911845812905	0.166431509742036	0.036494685802751	0.0347851430672795	"25"
345	-3.58541731560668	-0.472780238901637	0.904795903232658	0.165591869627349	0.0377973087417124	0.0345336894950126	"25"
346.25	-3.58106586101381	-0.472217786128173	0.907632274896353	0.164711953746458	0.0366921086591027	0.0342961404491392	"25"
347.5	-3.57649943730471	-0.472591802658781	0.907063388392824	0.161823548641459	0.0370497410390822	0.035287644705442	"25"
348.75	-3.59267764703385	-0.472857353483906	0.908557395413034	0.156622127437579	0.0377998122664244	0.035551522945458	"25"
350	-3.58344141908401	-0.469871380213364	0.903013488679204	0.154683062602256	0.0373940030924568	0.0344210843094089	"25"
351.25	-3.57087818388231	-0.467323738206017	0.899796067815185	0.159643396838586	0.0374745679372629	0.0334783755994811	"25"
352.5	-3.58136650236066	-0.471063999568664	0.905611023651311	0.169049614274462	0.0368622604215939	0.0351585775023684	"25"
353.75	-3.58451858363357	-0.472585797462483	0.906963535967612	0.17961092864668	0.0365943754410486	0.0363254043696947	"25"
355	-3.58607584837872	-0.473517961580903	0.912355076910634	0.181644958049706	0.0356870977678648	0.0370661152764282	"25"
356.25	-3.58548672378772	-0.475399203249715	0.911835181340239	0.188810756142283	0.0369869214426415	0.0370450155402636	"25"
357.5	-3.58607827141255	-0.47466066185623	0.906836078327157	0.204030124619996	0.0383690147165087	0.0385785252352266	"25"
358.75	-3.59938190968573	-0.475376542373078	0.902585305460092	0.200157485440682	0.0381581265850643	0.0376698106371995	"25"
360	-3.59487563052179	-0.474374456576784	0.903849130601097	0.197669146707408	0.0377043269159077	0.0391486360854988	"25"
361.25	-3.58475241802576	-0.471418128829481	0.904533919979023	0.199752026890856	0.0375382962186817	0.0407567765550534	"25"
362.5	-3.59102048499023	-0.47085441490472	0.907887177595615	0.197538538977332	0.0370891483975982	0.0408303594779584	"25"
363.75	-3.6047305657188	-0.474833045033129	0.911882781745824	0.192104328485836	0.0388612502829531	0.0409738824807141	"25"
365	-3.59750577439973	-0.473494633266084	0.906877699716945	0.190490100822334	0.0400355880214336	0.0385228273698262	"25"
366.25	-3.59927704365622	-0.474448921755989	0.908266866526826	0.182353227967072	0.0389010949648937	0.0365758158455223	"25"
367.5	-3.5905681972578	-0.470251556189683	0.903891495683137	0.176698684538819	0.0380520196834616	0.0363603046187462	"25"
368.75	-3.58696641821495	-0.464945251377226	0.898442557327475	0.175913231817773	0.037336689506561	0.0356174907891376	"25"
370	-3.59616359557245	-0.469852231767023	0.903235251893903	0.180306724457918	0.0379783414317601	0.0349585337138829	"25"
371.25	-3.58903207375129	-0.468394061164193	0.906491903078164	0.175102407581937	0.0375495953893664	0.034314721564963	"25"
372.5	-3.59069044997757	-0.471901734736249	0.907746480094392	0.176666566895486	0.0376723444726736	0.0329417013354676	"25"
373.75	-3.59263390352625	-0.474981432409305	0.90738648227877	0.172012880244113	0.0384573423283998	0.0329353515984258	"25"
375	-3.59007163429695	-0.473384792502763	0.908553487617601	0.168187287019665	0.0376783120727445	0.0327668152001849	"25"
376.25	-3.60021674490551	-0.476754472345835	0.913618184619446	0.177250982019634	0.0386434324096608	0.0320421502805172	"25"
377.5	-3.59826980973995	-0.475189612446597	0.912984608135183	0.178892093645608	0.0387605055499964	0.0324805836237291	"25"
378.75	-3.59324565928513	-0.472599582086144	0.912859507153329	0.1711831047167	0.0384056041430828	0.0334981312963905	"25"
380	-3.5939479609371	-0.473320292971354	0.912594882387657	0.176653129481998	0.0381476627132521	0.0336526248908308	"25"
381.25	-3.60091576934166	-0.478035970891062	0.915425380336736	0.168521541963209	0.0395739025232366	0.0319855196185846	"25"
382.5	-3.60113755353551	-0.47784125837677	0.916584355348321	0.166545697605819	0.0392424832533499	0.0308692896639011	"25"
383.75	-3.58581359173639	-0.482067205114417	0.916459669699866	0.170601217410598	0.0394875961708838	0.0315203911453023	"25"
385	-3.59639291345978	-0.477132197486768	0.911962663922994	0.172513537759682	0.0396442385480158	0.0317029965913568	"25"
386.25	-3.60431335668605	-0.478443429038669	0.913651131915124	0.166049620849419	0.0407561344511013	0.0317184579988979	"25"
387.5	-3.5982747259516	-0.474829155792304	0.910237594348569	0.161006139351903	0.0394375942802941	0.0333235667941441	"25"
388.75	-3.60343946656857	-0.477782197267254	0.911651677485161	0.15891746636407	0.0402388771399146	0.0341439728347721	"25"
390	-3.60658157781707	-0.479218411454842	0.911556896685313	0.162780718082313	0.0412260669667356	0.0353094681305905	"25"
391.25	-3.59767767875653	-0.481591524615791	0.911399322418701	0.160059083779327	0.0404069803566009	0.0351347094651231	"25"
392.5	-3.58974342562399	-0.478295595107338	0.913421361922282	0.155649314034861	0.0394762607662247	0.0334508459283247	"25"
393.75	-3.59008096523788	-0.477321058874425	0.910826140112365	0.15681984466053	0.0407375446900221	0.0348903561341966	"25"
395	-3.5929840576244	-0.476879874999389	0.910692173699102	0.157766803323479	0.0402713906868638	0.0357523067079158	"25"
396.25	-3.60010704921922	-0.474594590603886	0.917935093696564	0.16340985304419	0.0406687990337356	0.0360699012918277	"25"
397.5	-3.5889223506815	-0.473569426937339	0.906106476215917	0.15948778698225	0.0392593515176056	0.0372431683644538	"25"
398.75	-3.60552618028459	-0.477337609397313	0.910778903324208	0.151408150211186	0.0386506220303351	0.0381366171862878	"25"
400	-3.5956779863381	-0.47612398996416	0.906116284380918	0.150384258168314	0.0389372556615107	0.0375064892557738	"25"
401.25	-3.60507387206301	-0.478693343219467	0.908418082110482	0.155012369127819	0.0397188967119601	0.0373786623813966	"25"
402.5	-3.61055677565477	-0.477097815226914	0.910300615595107	0.149746586599127	0.0388537911230446	0.036988951959445	"25"
403.75	-3.61739739921567	-0.478086287835509	0.916462376895125	0.143522059920981	0.0379132778040642	0.0362862217071847	"25"
405	-3.60051548954524	-0.471290471256112	0.910082074358223	0.143552711997538	0.0360225769938104	0.036944789014087	"25"
406.25	-3.60102840800133	-0.472168828615555	0.907180397717972	0.145262738322314	0.0362582476447833	0.0358473132160633	"25"
407.5	-3.59666396051793	-0.473877126522223	0.905449554627791	0.144590220402876	0.036739103439197	0.0360721515882144	"25"
408.75	-3.58778088712007	-0.4677530653607	0.895510877627818	0.146075015558059	0.0350934973844088	0.0374459405284073	"25"
410	-3.60230805057491	-0.466884626392835	0.896865137295952	0.151093461719372	0.0348810076314302	0.0368390936785828	"25"
411.25	-3.59575513568306	-0.462281303352201	0.897283252068419	0.151045138553881	0.0355825773984053	0.037497546969451	"25"
412.5	-3.59280071062222	-0.46166159967216	0.890370527627793	0.148572583516364	0.0355765437887007	0.0359453647145597	"25"
413.75	-3.60135922609205	-0.462500137543482	0.892561339415587	0.145566353043785	0.0358892397133641	0.0363548436996368	"25"
415	-3.60289781371913	-0.465440620823698	0.895399184679319	0.143306638792334	0.035862857606499	0.0362906702009335	"25"
416.25	-3.60341186861538	-0.465036905887448	0.895003722231497	0.139360287091529	0.0354819164087478	0.0355767542092196	"25"
417.5	-3.60571397804798	-0.466355277443375	0.899264657476714	0.135906066109044	0.0356903309906926	0.0339861808585985	"25"
418.75	-3.61407490504092	-0.4653609206377	0.901130686465322	0.134408186827418	0.036191931392153	0.0335960603524394	"25"
420	-3.62018309588163	-0.469798089190348	0.904361263747636	0.13230132842086	0.037002773203427	0.0329582321866404	"25"
421.25	-3.61541128494951	-0.472613028460103	0.900612309203026	0.129718626603745	0.0370143061854915	0.0335842804755878	"25"
422.5	-3.6195379569953	-0.469695626190374	0.902652560721284	0.126260331348508	0.0359475209028	0.0338491791848154	"25"
423.75	-3.6270758103569	-0.469200147856949	0.90451757269517	0.129838353484862	0.0366951524548121	0.0344440239340619	"25"
425	-3.62566697955109	-0.469130730974226	0.906485484875284	0.135278917497015	0.036165867494297	0.0345439329373444	"25"
426.25	-3.6326077023148	-0.465626681026981	0.901840254595811	0.133630437914874	0.0349693866631162	0.0342598660725973	"25"
427.5	-3.62808310975075	-0.469449656096475	0.903556627651407	0.130793460225741	0.0342062495658253	0.0350704016342783	"25"
428.75	-3.6311570288115	-0.467261538837399	0.901842818691534	0.135895699266531	0.0347048522862305	0.0353323588484383	"25"
430	-3.62090628384884	-0.464234513815739	0.898878995607699	0.133989717334025	0.0339120962812778	0.0349854085037218	"25"
431.25	-3.63790438677807	-0.469563719596973	0.904692992384953	0.130950659084652	0.033169710833181	0.0352003909638353	"25"
432.5	-3.62891307627177	-0.46662212264501	0.904952871088744	0.134573969318369	0.0341968122658749	0.0347327933355508	"25"
433.75	-3.64773999520211	-0.469088089546092	0.906647180784366	0.132952521461682	0.0358562995591919	0.0326429681823014	"25"
435	-3.65780252340663	-0.470049442511603	0.908123971656268	0.134715964260089	0.03565563822337	0.0321679125754478	"25"
436.25	-3.65316579811032	-0.468469841508851	0.909021482019162	0.129625468557096	0.0356102648696458	0.0332477664238187	"25"
437.5	-3.64879967961791	-0.470620910235896	0.909518550142993	0.137627606768291	0.0356305626226234	0.0320596484855294	"25"
438.75	-3.64046700146373	-0.470790995509347	0.906121420997273	0.137696373002814	0.034935816298435	0.0328285601073969	"25"
440	-3.64175332453276	-0.469859377730068	0.901951689535634	0.135263162261927	0.035721245825242	0.0319917323902156	"25"
441.25	-3.64247976776447	-0.468310288768443	0.902417454841822	0.135177171017276	0.0351301348963066	0.0328387799451559	"25"
442.5	-3.65171990635213	-0.468198683856579	0.902558583303789	0.13735216847709	0.0351966830606891	0.0348204193739938	"25"
443.75	-3.64440131129337	-0.465270615675684	0.897393384923168	0.135258462084755	0.0353423809986291	0.0360861735955431	"25"
445	-3.65281883113505	-0.46633099038338	0.898952854296626	0.132380460499457	0.0355797904898822	0.0338073362092773	"25"
446.25	-3.66222964858648	-0.467184768175116	0.900523003199951	0.136974187252525	0.0349584113470214	0.0337343864235066	"25"
447.5	-3.67075440953507	-0.469439368836413	0.910932796877498	0.14069271254456	0.0360612800120293	0.0333450440741275	"25"
448.75	-3.66618801723924	-0.467096853090366	0.9102955278673	0.144623703216309	0.0357359996421015	0.0342196891584471	"25"
450	-3.6659092426106	-0.468402099325386	0.911730349635139	0.137509229544525	0.036376307654689	0.0344283372694493	"25"
451.25	-3.66443126417577	-0.473016717626386	0.91144441602513	0.149853141801135	0.038227716758188	0.0356218321185863	"25"
452.5	-3.66458883282248	-0.476298679479688	0.914478225670322	0.14417782790326	0.0390909345679922	0.0355658541932308	"25"
453.75	-3.67672800483527	-0.480809214276186	0.921857927315515	0.143619323650176	0.0401873173087341	0.0355863633720761	"25"
455	-3.68325310884987	-0.480734257716219	0.923209405437503	0.144582321272729	0.0403075619971964	0.0372966116223449	"25"
456.25	-3.67064640394458	-0.480802308148388	0.923956421545723	0.13586601561043	0.0397966462354117	0.0375445354395167	"25"
457.5	-3.66466230604014	-0.481336022578364	0.920658980827419	0.140879880210633	0.0408662510004018	0.0387514063512358	"25"
458.75	-3.66554612042852	-0.479051067900572	0.917407137333439	0.138747454721667	0.0397956573445299	0.0401418855287099	"25"
460	-3.66181774093896	-0.480225055079223	0.924357908164226	0.142043197643416	0.0404246520575175	0.040188343956908	"25"
461.25	-3.66882490451085	-0.478684581246326	0.924251662403647	0.136735935195681	0.0401271597210453	0.0405238165900507	"25"
462.5	-3.67535050514838	-0.480172549936525	0.925204801881883	0.133162144028608	0.0393655751093271	0.0392171867780189	"25"
463.75	-3.6972890169246	-0.483039803556714	0.92921516027817	0.132812445782063	0.0390444942608802	0.0396961664591216	"25"
465	-3.69761997468567	-0.482050620094147	0.92639957396564	0.132371096213417	0.0388652066672138	0.038944159392831	"25"
466.25	-3.69936407387131	-0.482897861048223	0.928738716059896	0.132187317835957	0.038393841269125	0.0392252762262418	"25"
467.5	-3.68891341470478	-0.480634808287043	0.928275549785269	0.134420806251251	0.0394348020228374	0.0400208283541353	"25"
468.75	-3.69338881073375	-0.480364871413344	0.929230613922091	0.136809242259929	0.0393097102082123	0.0390061563741915	"25"
470	-3.69801684380304	-0.482684764511667	0.926000873634469	0.137859832209369	0.0393479464750195	0.0379341886744851	"25"
471.25	-3.68839686391632	-0.483064641866506	0.929782369241797	0.139213156600302	0.0408173474673797	0.0369639668659141	"25"
472.5	-3.69119379290707	-0.486388135417269	0.929320875220636	0.142906136648623	0.0422665438754065	0.0369501832228457	"25"
473.75	-3.68728562897713	-0.485174420002061	0.927826456330101	0.136889019703366	0.0417047796605525	0.0378781077889647	"25"
475	-3.68204488681671	-0.482390991649334	0.924416903180782	0.135444673518787	0.0419822451866282	0.0379902165216953	"25"
476.25	-3.66759039476409	-0.480651187031042	0.925901399231962	0.133678329299284	0.0402151494653546	0.0375240360671515	"25"
477.5	-3.6714961725995	-0.482005136385598	0.925211098094794	0.132916699732098	0.0397842531536525	0.0377751124303585	"25"
478.75	-3.66510896295152	-0.48193758132985	0.924513033126235	0.130345287432373	0.0403744473194114	0.0362519756577451	"25"
480	-3.66272560818783	-0.482227764023576	0.920403947244287	0.128259485301482	0.0407387258945129	0.0359349117617325	"25"
481.25	-3.66633575903505	-0.485590016903949	0.923347861928445	0.122430750746178	0.0412412529743517	0.0361884438988824	"25"
482.5	-3.66865839148223	-0.485403351956913	0.923994813863969	0.120944380509812	0.0417606245814089	0.0366420097631376	"25"
483.75	-3.67384848290442	-0.485907801935843	0.927686275218123	0.120900371603101	0.0417390869628683	0.0358307791430482	"25"
485	-3.66917071855338	-0.486127186218504	0.926482849099722	0.121691220261855	0.0419977982062919	0.0359278373625814	"25"
486.25	-3.67587023092598	-0.484885642936972	0.923405311704109	0.121049426761878	0.0423481896001002	0.0354059966557871	"25"
487.5	-3.67871881814048	-0.481965332245984	0.916613258045712	0.121530820633987	0.0417715536040774	0.0360269073515836	"25"
488.75	-3.67523271384993	-0.480997924713406	0.920350780232929	0.120951013212984	0.0415714179156936	0.0372325320456071	"25"
490	-3.67797155021169	-0.478159725430214	0.917621990947048	0.116638032760923	0.0405768208367918	0.0381784137742941	"25"
491.25	-3.6731700419624	-0.478102793915276	0.913683737123141	0.114859635066088	0.0403617786354014	0.0374837564844718	"25"
492.5	-3.68579338745907	-0.482865749534885	0.918509677029035	0.118589732128163	0.0398604324184443	0.0386269802702954	"25"
493.75	-3.68087659821117	-0.481086357674096	0.916840342613052	0.12100923278013	0.0393094534425807	0.0394409412147262	"25"
495	-3.68081656987627	-0.478635694000467	0.918026093063721	0.119697618111759	0.0393429319856895	0.0398355228767061	"25"
496.25	-3.68413800499037	-0.4770907503229	0.916029164271968	0.115439554886004	0.0390658697436129	0.0403642728330621	"25"
497.5	-3.68261384577262	-0.477151500840702	0.91646697262716	0.116724676692989	0.0390212794170789	0.0404862247369125	"25"
498.75	-3.6842762312497	-0.478237671532401	0.919635322988005	0.112638399238026	0.0396335468388864	0.0415486550291903	"25"
500	-3.68904628395122	-0.482066863435491	0.91668273264961	0.117408137703062	0.0402597953803903	0.0433370022233529	"25"
501.25	-3.71103212415384	-0.488592170347349	0.92573798216288	0.125856463301508	0.043623082368475	0.0435230877331998	"25"
502.5	-3.71282398113158	-0.48570049954346	0.922881705048651	0.126324903255243	0.0422299655036378	0.0426961612244818	"25"
503.75	-3.71293718836148	-0.485795944969688	0.918686651317367	0.135840810905568	0.0434065979083138	0.0407442877585464	"25"
505	-3.71594213986727	-0.487999562230717	0.922850202272663	0.132968225983069	0.0411289918601639	0.0377289866760357	"25"
506.25	-3.71739014366465	-0.488512195659017	0.926232628421699	0.137047411400108	0.0420847579375881	0.0362423418551661	"25"
507.5	-3.71904990433351	-0.487754506931085	0.928151275018139	0.137641083919821	0.0415396160973482	0.0369044541564372	"25"
508.75	-3.72776484397026	-0.489110706580372	0.934364922093555	0.138004505407313	0.0430480561381822	0.0369083575910087	"25"
510	-3.73280670557318	-0.49120758659833	0.937437875821341	0.138321932263784	0.0427584863437658	0.0367035058707953	"25"
511.25	-3.74107941916162	-0.492531385641949	0.941765539133142	0.136428532514474	0.0429377894137191	0.036445554905843	"25"
512.5	-3.74744041063518	-0.49512642043967	0.945026647073822	0.137900632517949	0.0438475426114925	0.0379458297619585	"25"
513.75	-3.74854778827509	-0.494498289362462	0.945103522284058	0.136684682569806	0.0436627620402839	0.0384154985047044	"25"
515	-3.74875394186498	-0.492545487965132	0.943827612597638	0.136576938779303	0.0429960926832618	0.0393665334581264	"25"
516.25	-3.74354950699589	-0.490178316268691	0.938827525806183	0.137890837323457	0.0429917667836356	0.0396332789999166	"25"
517.5	-3.74821844271233	-0.492188870905284	0.940905174527088	0.139243476916713	0.0435219314717136	0.040994189949754	"25"
518.75	-3.75231685531375	-0.493292937188713	0.943872450553652	0.140237792007619	0.0440288896227072	0.0416352012843632	"25"
520	-3.75302574413261	-0.493921105487741	0.943386877046441	0.138341949183308	0.0436466330695999	0.041843095977682	"25"
521.25	-3.75278699778677	-0.493186314072166	0.943770847208587	0.137309276446148	0.0430487871949226	0.0425824284518378	"25"
522.5	-3.75251626374861	-0.492434504884924	0.944032697878273	0.134511914795556	0.0425361339526442	0.0422302306378172	"25"
523.75	-3.75081184816732	-0.491511357414132	0.940790280084071	0.135371422012708	0.0431271641387448	0.0422968019078388	"25"
525	-3.75313638263642	-0.491704628237375	0.942245624477357	0.1335522321294	0.0423780849161862	0.0427620622806224	"25"
526.25	-3.75356316654041	-0.491557064901563	0.941559102575555	0.133123188086101	0.0424349352273826	0.0426629599220151	"25"
527.5	-3.75386202714499	-0.491414288901895	0.942459226563971	0.131704361483962	0.0422109024582913	0.0425503841650651	"25"
528.75	-3.76034042879814	-0.493995681649737	0.94636986623549	0.132082293306354	0.042667935256006	0.0426966402576899	"25"
530	-3.76102146213085	-0.49381717884216	0.945739236089548	0.131327574497755	0.0429882761752636	0.0423133834794827	"25"
531.25	-3.76195902055222	-0.493799209346884	0.946097616159335	0.129760457226199	0.0428225796588713	0.0421998204795484	"25"
532.5	-3.76076413166381	-0.492742848978998	0.944855096208978	0.128273329186253	0.0425641463403116	0.0419486549574307	"25"
533.75	-3.76153200041425	-0.492788398382802	0.944301916453536	0.128322226389255	0.0425178358285171	0.0419037433518875	"25"
535	-3.76266295823122	-0.49290002933452	0.944212566016918	0.12801686390786	0.042476748358753	0.0418803187139438	"25"
536.25	-3.76294214891798	-0.492837441469751	0.944051231478286	0.127399821831036	0.0426093501140921	0.0414495572890018	"25"
537.5	-3.7679406391224	-0.495070837216269	0.947217469737389	0.128310135314193	0.0435932675854873	0.0416961897848509	"25"
538.75	-3.76924901713011	-0.495094436641401	0.947431799790667	0.126916669442423	0.0434839317534988	0.0410033679782075	"25"
540	-3.76745238805056	-0.493964941621653	0.945848779119673	0.125416315921536	0.0429718355640373	0.0410661379168369	"25"
541.25	-3.76797557058121	-0.494422021903032	0.946651074091077	0.126473146927554	0.0431931561130058	0.0411347191574356	"25"
542.5	-3.7693592683034	-0.495012617502995	0.947424240418237	0.125582517902428	0.0431838353889564	0.0413764349059714	"25"
543.75	-3.76960625782033	-0.495134705892417	0.947598010213307	0.125921169690146	0.0435036319801889	0.0412268038010142	"25"
545	-3.77198842307356	-0.495236138207957	0.947871236771625	0.125796778210759	0.0431748949232888	0.041482778694917	"25"
546.25	-3.77307866519494	-0.495038368171796	0.947580280538179	0.125563107790738	0.0432738044990866	0.0415348932632612	"25"
547.5	-3.77329519538967	-0.494628118947809	0.947526186699131	0.124740166815501	0.0428076942238257	0.042074773542392	"25"
548.75	-3.77420532272478	-0.494784501359586	0.948080347341619	0.124874042065082	0.0430614882575306	0.0415625584999717	"25"
550	-3.77457993679177	-0.494982872312268	0.948058036626197	0.123676833760225	0.0428524280012235	0.041563144811769	"25"
551.25	-3.77135028327153	-0.492834314322255	0.944803295133723	0.121475524023552	0.0421864949801927	0.0413512744668499	"25"
552.5	-3.77149675207879	-0.493057321140473	0.945285480044374	0.120006718038224	0.041911448817478	0.0410143451784306	"25"
553.75	-3.76903329905822	-0.492006971593491	0.943745542976949	0.120043910881165	0.0418495442951949	0.0405423663395307	"25"
555	-3.77088760765133	-0.492674978529303	0.946050326751795	0.119557556634506	0.0416508755178605	0.0408101568865061	"25"
556.25	-3.77261658364168	-0.493377704920382	0.946282330164811	0.119114235460286	0.0417909701387604	0.0406347706334359	"25"
557.5	-3.77448613699294	-0.49436299017325	0.947408539520774	0.121066007089921	0.0426243050730188	0.0414749846564861	"25"
558.75	-3.77949392723895	-0.496080622221011	0.949326864794574	0.121802522069096	0.0429634147493972	0.0419712080154969	"25"
560	-3.78016432176524	-0.49588978165382	0.949569140136126	0.12177556994013	0.0428586092393869	0.0423030205276193	"25"
561.25	-3.78172077503056	-0.495897702393348	0.949647501278498	0.121189504934717	0.0427334982814719	0.0418286338464516	"25"
562.5	-3.78244664399101	-0.495858358528742	0.949670716408202	0.121340429773621	0.0431922596913159	0.0417371797168621	"25"
563.75	-3.78179588736287	-0.495628016961507	0.950043123820632	0.121081084734071	0.0429400725988177	0.0424509251931289	"25"
565	-3.78485537864134	-0.497041755821442	0.951451746124163	0.120239795155999	0.0428712878540121	0.0421405933744187	"25"
566.25	-3.78541562955896	-0.49653490951407	0.951084273698609	0.121324665211812	0.0431128971452467	0.042588750678068	"25"
567.5	-3.79072017605833	-0.498775792643306	0.954198593750793	0.121522689753593	0.0435110490319681	0.0428730526774369	"25"
568.75	-3.78954241173937	-0.497506517207015	0.952311072587891	0.121778902538807	0.0435407108458949	0.0426818950004187	"25"
570	-3.78867609185227	-0.496501049022549	0.951289544139272	0.121693690746225	0.0434118439686757	0.0429202995055736	"25"
571.25	-3.79010845156593	-0.497296267264926	0.953075413722908	0.122781692016771	0.0438870152787543	0.0431702670993012	"25"
572.5	-3.79307012779599	-0.498800208140752	0.954568240267508	0.12337651884088	0.0440453621782346	0.0436123278959397	"25"
573.75	-3.79480617223467	-0.49920855215155	0.954895338955831	0.123438711855009	0.0442774151108693	0.0431153290318629	"25"
575	-3.79558215733161	-0.499384414571329	0.954920345458025	0.123617683185412	0.0443415633414708	0.0431207025590381	"25"
576.25	-3.79714871912977	-0.499370851687908	0.955519304579176	0.123436685767016	0.0442447515311185	0.0437120062512196	"25"
577.5	-3.79874090689483	-0.499541923508416	0.95665919373184	0.123678301167269	0.0442484489171913	0.0444181197967642	"25"
578.75	-3.79995361314426	-0.499964557000593	0.957391577427751	0.124179203340375	0.0443156173406047	0.0446139959889147	"25"
580	-3.80114779382602	-0.49938247433164	0.956602296353979	0.12334485294144	0.0440166473974412	0.0450536878600543	"25"
581.25	-3.80093099074964	-0.498874359523225	0.955525413780611	0.123673140506805	0.0444245498619109	0.0446860632092344	"25"
582.5	-3.79986808553403	-0.49838189801351	0.954889585734146	0.121035903289998	0.0438934638373055	0.0437554063925333	"25"
583.75	-3.80027483723967	-0.497989537876134	0.954576831994557	0.120329655241697	0.0438198383770298	0.0444274426177808	"25"
585	-3.8043168175469	-0.499581424641115	0.957159467638849	0.119560265243287	0.0436438341573255	0.0448637026828833	"25"
586.25	-3.80308528536516	-0.498543210200121	0.956111846249749	0.120535617726942	0.0437457945874837	0.0458066492591789	"25"
587.5	-3.80463712677261	-0.498540043219078	0.955464248936907	0.120228216077841	0.043967114027001	0.0458271798431455	"25"
