"iterations"	"beta0"	"gamma0"	"delta0"	"omega2.beta0"	"omega2.gamma0"	"omega2.delta0"	"algo"
197.2	-3.61035633347298	-0.473270959157029	0.910978829398067	0.087372079189036	0.0351176809616469	0.0340913830182009	"35"
198.05	-3.61221922690862	-0.473401185793163	0.909766015951097	0.0886630123930896	0.0352006013197557	0.0336553935320246	"35"
198.9	-3.6182750534242	-0.473130032380381	0.907671546102269	0.0881627467456951	0.0360833621735959	0.0337698013982046	"35"
199.75	-3.6175481681456	-0.47306409840971	0.907401227363084	0.0897411087771136	0.0360046438285648	0.0346561033379005	"35"
200.6	-3.6239156568346	-0.47298091627798	0.908214242193942	0.0904484626776281	0.0365333129829204	0.0344454825232274	"35"
201.45	-3.62539809965007	-0.474874340500522	0.912771971797416	0.0895249630012547	0.0362094423879477	0.0345439440576886	"35"
202.3	-3.62354864305143	-0.475363070859967	0.911727899967071	0.0892523521635944	0.0356540787708807	0.0345618672390057	"35"
203.15	-3.63471631656586	-0.476532181586936	0.914163045665387	0.0899372069030928	0.0364042545015825	0.0348132449560373	"35"
204	-3.63437466676457	-0.477058679076267	0.916888446489978	0.0905373605301634	0.0367523270252067	0.0356404497820028	"35"
204.85	-3.6418636852104	-0.478952427788587	0.917736994008913	0.0886328666780596	0.0373393808577681	0.0350905848863561	"35"
205.7	-3.64366847573484	-0.479442870890998	0.919510450010006	0.0887410623556644	0.0375823373691132	0.0348065508126373	"35"
206.55	-3.64291162033673	-0.479563867240334	0.9173429185128	0.0872102585831591	0.0379714846888955	0.034085392708096	"35"
207.4	-3.64358105590071	-0.477815721905939	0.914757958879746	0.0851730026069468	0.036991871196508	0.0341535060761978	"35"
208.25	-3.64515867591768	-0.476274319701753	0.9144922025588	0.0870391942119184	0.0368876148394466	0.0348356647106774	"35"
209.1	-3.64489308518066	-0.480350726815022	0.919561548227632	0.0872821982202669	0.0374832189585892	0.0358434788845716	"35"
209.95	-3.64367016477573	-0.478169495112204	0.918913244173596	0.0860949594911062	0.0377652020958934	0.0361342577516413	"35"
210.8	-3.64426264115876	-0.479943763700037	0.921539485363602	0.0890887569069303	0.0375956870575941	0.037065058042191	"35"
211.65	-3.64786395917764	-0.481390329242628	0.92282633026958	0.0884457720368665	0.0380123375082269	0.0363457841469753	"35"
212.5	-3.64996808550198	-0.480129234458352	0.92278163558375	0.0866860732045467	0.0374836743139056	0.0365244955111632	"35"
213.35	-3.64989838662009	-0.47919625617941	0.919310074105318	0.0897059436122021	0.038107704508118	0.0364020065049198	"35"
214.2	-3.65703700259377	-0.480043652596191	0.920175443092309	0.0904226054599242	0.038535534001884	0.0357877492815328	"35"
215.05	-3.65830583982831	-0.47934101786139	0.918188030552349	0.0904365521143582	0.0385692335274237	0.0361526661713555	"35"
215.9	-3.66967619551774	-0.481899521694373	0.92605134711876	0.0913148706336528	0.0394622140258211	0.036259871433783	"35"
216.75	-3.67152295630146	-0.480378252088744	0.922663108840554	0.0909164287273043	0.039024384963859	0.0376678220390431	"35"
217.6	-3.67224606794021	-0.481594794050617	0.924216361343474	0.0904864475528626	0.0388433856849584	0.0371834288048055	"35"
218.45	-3.67971120559322	-0.484304427003065	0.926880373135931	0.0892986948703562	0.0384205725826526	0.036443830872725	"35"
219.3	-3.68054887410256	-0.484529118204672	0.927138269899732	0.088470713070512	0.0388594547337378	0.036105902283657	"35"
220.15	-3.67700809305099	-0.482743855046421	0.925608172556441	0.0902653727048257	0.0395312376925922	0.0361818777831929	"35"
221	-3.68018073042048	-0.482628781287475	0.926034961136471	0.0916432230411672	0.0387040150314555	0.0358318568280823	"35"
221.85	-3.68280219954662	-0.481485837241194	0.923625894054531	0.0894132396853653	0.0376223708348704	0.0358047702801901	"35"
222.7	-3.68286399640428	-0.480823780899969	0.924490950999301	0.0909579702936831	0.039024798602249	0.0365406148177919	"35"
223.55	-3.68089248553283	-0.479997585725044	0.924182243015206	0.089940319287015	0.0378124061958632	0.036141690912654	"35"
224.4	-3.68494593988438	-0.479112815289641	0.92416384323333	0.0881272756425542	0.036901313681839	0.0364237184754971	"35"
225.25	-3.68884492165597	-0.478547466048575	0.924789306431027	0.0894661968116779	0.0368306897073567	0.0364347762207714	"35"
226.1	-3.69437431604276	-0.482567916002492	0.926977229289268	0.0874706571574873	0.0366993863569975	0.037047307789261	"35"
226.95	-3.69453976512523	-0.482438185582435	0.927836534828561	0.087731721060246	0.0372664293880212	0.0376500797123377	"35"
227.8	-3.68949190242358	-0.482549644983145	0.924857841532516	0.0894060064679305	0.0378782773932994	0.0374537760804783	"35"
228.65	-3.68925689950918	-0.483531114953766	0.929495216151336	0.0895438128596862	0.0374882545676109	0.0384380175781986	"35"
229.5	-3.69098255188961	-0.482532510421941	0.92853653897068	0.0878110849080489	0.0366354201159536	0.0381415619992486	"35"
230.35	-3.68744057950814	-0.480094171050296	0.923491730873402	0.0865923164149986	0.0372370991631136	0.0380354642078489	"35"
231.2	-3.68942988862247	-0.480072366190954	0.925577949566213	0.0875950659610414	0.037627413347105	0.0389214615972381	"35"
232.05	-3.69750495726342	-0.483993210598976	0.930693804001678	0.0841898475477034	0.0374646942065537	0.0377090462180711	"35"
232.9	-3.69940643750203	-0.485042000136665	0.931784197457984	0.0832294959197135	0.0375413554826371	0.0383660926910121	"35"
233.75	-3.70506286122858	-0.48496202160997	0.933430584301417	0.0813568276737158	0.0373661759632368	0.0379401073212521	"35"
234.6	-3.70457826067093	-0.483931164301973	0.933089206718802	0.0799879991027481	0.0376275807385707	0.0368649460884188	"35"
235.45	-3.70434069153702	-0.485055590274022	0.932623488527618	0.0797553774392874	0.0380191867643954	0.0376656347028643	"35"
236.3	-3.70663151871363	-0.484521581462064	0.930082542861625	0.0799674964834001	0.0378706663766513	0.0379916953876163	"35"
237.15	-3.70894410282239	-0.483916196280465	0.929739601148739	0.0795625731167693	0.0375248066207266	0.0377933646702711	"35"
238	-3.7060353857184	-0.481861552047851	0.928650566548044	0.0797647523625109	0.0369199179541801	0.0379528463478067	"35"
238.85	-3.7091672977045	-0.482041971957661	0.92917572352497	0.0790671453155252	0.036513322755571	0.0376031097918237	"35"
239.7	-3.71180462188653	-0.482602311917951	0.929349860089884	0.0777610320229414	0.037155719758575	0.0379556318764596	"35"
240.55	-3.71220330336661	-0.482401695277648	0.931037086333032	0.0782428326931957	0.0369764813868284	0.0382410405083995	"35"
241.4	-3.7178922670717	-0.484122089966983	0.932017090603	0.0784465486772472	0.0373763870170586	0.0386196239606622	"35"
242.25	-3.71552062830317	-0.481674877207632	0.929876936010718	0.0815781096508825	0.0371493710772406	0.0397708232532439	"35"
243.1	-3.71748389072913	-0.482535524795776	0.932244419103648	0.0811725300395647	0.0370397101547587	0.0395869833085828	"35"
243.95	-3.71753826719898	-0.484030149102429	0.931159395631281	0.0818477220059552	0.0375816730955847	0.0392742533231425	"35"
244.8	-3.72282834578141	-0.485194802786558	0.932937096128856	0.080224777020133	0.0371047581680991	0.0390449092670209	"35"
245.65	-3.72499911026329	-0.486548620590567	0.936456940141094	0.0809038213510966	0.0374322711434246	0.0384874602355754	"35"
246.5	-3.72275646214262	-0.485770857640105	0.935384225025992	0.0818722575236546	0.0381977700468291	0.038202744784826	"35"
247.35	-3.72703929776615	-0.487204249908239	0.938281733818446	0.0808280929485274	0.0389158827425244	0.0382478365188464	"35"
248.2	-3.73098520431466	-0.487999718733289	0.937176771618078	0.0811879650230853	0.0386875524342014	0.0387925281839991	"35"
249.05	-3.72990811700493	-0.487766069247001	0.934150901049274	0.0816859390798772	0.0392467079650681	0.0387211549528063	"35"
249.9	-3.72950598899564	-0.485974960090586	0.932527650018002	0.0837944136953244	0.039531066383909	0.0388519578865975	"35"
250.75	-3.73217880459068	-0.485923446349819	0.935158246187316	0.082662655702455	0.0392379973316624	0.0396589526700221	"35"
251.6	-3.7311445894902	-0.487191647913614	0.936172832621626	0.0830462321332632	0.0383318321273087	0.0403337358696342	"35"
252.45	-3.73812787839324	-0.488527483327827	0.937099880214525	0.0854028398610378	0.0384579194245952	0.0402141516008295	"35"
253.3	-3.73877992535023	-0.487166509403126	0.935071340989529	0.0862224993242808	0.0389066934641346	0.0400638705241636	"35"
254.15	-3.74261025635101	-0.488942724123028	0.939585780613419	0.0866130814999337	0.0392303131512888	0.0397109442058918	"35"
255	-3.74136017710137	-0.488492277264478	0.940274696686564	0.0847822487649008	0.0386277177686881	0.039533059668146	"35"
255.85	-3.74158892406444	-0.487853177685508	0.939244800645511	0.0842939079588696	0.0386394639241777	0.0405113817198028	"35"
256.7	-3.73732794549829	-0.487893608188494	0.936298874841618	0.08231086555557	0.038997739591686	0.039154445107154	"35"
257.55	-3.74111447177568	-0.488069535777911	0.934889956130394	0.0837638652590975	0.0398332992723745	0.039233561137474	"35"
258.4	-3.7444194998435	-0.489934334061604	0.940101973284568	0.0876936586344605	0.040419661301981	0.0399156280778425	"35"
259.25	-3.75091523188849	-0.491656546325529	0.943402061505151	0.0873339231451808	0.0410143119518663	0.0402342223893944	"35"
260.1	-3.7501433490053	-0.491694137015405	0.94225217165967	0.0865885684672847	0.0404897201552144	0.0405005125073749	"35"
260.95	-3.74706344462766	-0.489333810439946	0.943060312043176	0.0855327804831916	0.0401638445240558	0.0406594659155842	"35"
261.8	-3.74742698291477	-0.488633630945691	0.939787229417801	0.0868500460652815	0.0399841325721331	0.0404610870726072	"35"
262.65	-3.74894433802357	-0.489856622358201	0.941826957730066	0.083643010740106	0.0387700939095767	0.0403611966919822	"35"
263.5	-3.74180845390996	-0.487220815832045	0.937416553922244	0.0824839053006201	0.0384511592071787	0.0393164034323441	"35"
264.35	-3.74291475508275	-0.489099811662778	0.939819293559507	0.0812807551247552	0.0380661522699575	0.0394986036890236	"35"
265.2	-3.74721056528851	-0.487506696449817	0.941799072053468	0.0817174508384788	0.0390118683194219	0.0404346268244825	"35"
266.05	-3.75443867357281	-0.490425880894822	0.94489701354828	0.0824056090931311	0.0392214885105647	0.0408627929177832	"35"
266.9	-3.75342960067743	-0.489245719473202	0.944617112659072	0.0832722225403533	0.0384081295462047	0.041475607451241	"35"
267.75	-3.75349801833256	-0.488992813271532	0.943867944529443	0.0821668657622148	0.0386520116452697	0.0416552634217155	"35"
268.6	-3.7611778967019	-0.491132406105128	0.946366073251633	0.0837461127155787	0.038602822588523	0.0413320045918243	"35"
269.45	-3.75790882681363	-0.489222816557145	0.940797194580481	0.0825484682477651	0.0391547206904368	0.0413808147643112	"35"
270.3	-3.76408678626363	-0.490748672440527	0.943032954710512	0.0804274754376948	0.0389850954732988	0.0400263211057392	"35"
271.15	-3.7633129483463	-0.490164538710754	0.944606298021157	0.0800572153501502	0.0384072936502219	0.0395517848388592	"35"
272	-3.76378871172372	-0.492379695358069	0.942646008013648	0.0809506399050886	0.0393829896002351	0.0393703041082767	"35"
272.85	-3.76111005588719	-0.490811071386891	0.943082498937191	0.0820858738473564	0.0390299121673205	0.0407292278683302	"35"
273.7	-3.76206901192092	-0.491041011916559	0.944850340874103	0.0804339674540948	0.039033996958194	0.0403468123303106	"35"
274.55	-3.76066969014732	-0.490791425147755	0.945500478378093	0.0789162757796369	0.0388949011119766	0.0400046518923813	"35"
275.4	-3.76175745266557	-0.491839459811508	0.945399244624445	0.0787495048078242	0.0391986396185278	0.040227212879211	"35"
276.25	-3.76032266498035	-0.491868808227383	0.944265795304775	0.0774775847343676	0.0398400670451898	0.0397244275426755	"35"
277.1	-3.76216289239717	-0.492087150254344	0.947911045817984	0.0761966714638209	0.0404717515407512	0.0390728335476926	"35"
277.95	-3.76309470864691	-0.493481777548176	0.949106560740141	0.0759108493951608	0.0405491447070838	0.0400014332506367	"35"
278.8	-3.76570038816571	-0.491694640093989	0.946933823235704	0.0766363405557478	0.0407495229303418	0.0402064513183866	"35"
279.65	-3.76722212149328	-0.493835896225464	0.947021275800618	0.0760885070922939	0.0406627259014627	0.040692407685183	"35"
280.5	-3.77110632113013	-0.495692922316381	0.95000131211155	0.0780397665775006	0.0412156550321552	0.040552542144777	"35"
281.35	-3.76410244466283	-0.491535700992005	0.945235226349168	0.0771027099964368	0.0399415008546008	0.0398318954390553	"35"
282.2	-3.76307240928607	-0.489923075389958	0.94182783696491	0.0756811407978439	0.039752612944719	0.0387503226162988	"35"
283.05	-3.76347837380963	-0.492521641161828	0.945290093359	0.0758080323673962	0.0397549609369246	0.0395654999624904	"35"
283.9	-3.76793036141958	-0.494576187966772	0.946408559602747	0.0735432906566782	0.0401462316959968	0.0391159033625562	"35"
284.75	-3.76281458111007	-0.488949312578481	0.941625480046404	0.0733716538368618	0.0392487558343853	0.0390401782469613	"35"
285.6	-3.76666572994943	-0.492149071936068	0.94466631790954	0.0746096880722558	0.0401546324559295	0.0387486609816308	"35"
286.45	-3.7689696498575	-0.490715015504707	0.943072238081794	0.0745641004915054	0.0389124991873265	0.0390671177588742	"35"
287.3	-3.77173585021262	-0.491909798176993	0.945225717073953	0.0750604103094279	0.0392586927339912	0.0393124110426294	"35"
288.15	-3.76880838601945	-0.489297697066934	0.942375020375576	0.0750421610268965	0.0385636202576187	0.0395206341168237	"35"
289	-3.76804584304729	-0.490620781587503	0.943623087981672	0.0739588043451924	0.0380397758965607	0.0398687533743102	"35"
289.85	-3.77336133076828	-0.48937369562558	0.942591868274695	0.0738094888990428	0.0375634410077516	0.0407168641879196	"35"
290.7	-3.777367269095	-0.49032038905789	0.946347411287304	0.0722405670497057	0.0384466842693978	0.0401825208433569	"35"
291.55	-3.77875607897204	-0.490886577202237	0.946910916606097	0.0755224704531123	0.0384578281595448	0.0417250321069598	"35"
292.4	-3.77872590850196	-0.490267207172959	0.944357686388635	0.0745303515076792	0.0381287185409608	0.040248209624181	"35"
293.25	-3.77575541884408	-0.491053066390309	0.9463227216555	0.0743141437084951	0.0387130591582522	0.0406077387168876	"35"
294.1	-3.77672909959845	-0.492804780425022	0.948024642187558	0.0726676368937209	0.0395095966393939	0.0406325484577678	"35"
294.95	-3.7814973163245	-0.495204283646678	0.950518488937049	0.0722201021867424	0.0397158772890198	0.0405980610211544	"35"
295.8	-3.77890423795348	-0.493841408330284	0.950970981508824	0.0715955080424866	0.0393183348275862	0.0406505444241777	"35"
296.65	-3.78536389493101	-0.493974562095319	0.952061096890467	0.0725902570246184	0.0395654897217582	0.0405421892964059	"35"
297.5	-3.78952126784644	-0.497494212881572	0.955438159325902	0.0721342967617939	0.0396154577139191	0.0414625759733636	"35"
298.35	-3.78875098601041	-0.496122578342738	0.954559170096111	0.0735493512433241	0.0393127416794387	0.0416511786521551	"35"
299.2	-3.7912233118429	-0.49585282736114	0.956958238759366	0.0745941346157863	0.0401792931935843	0.0424756787396269	"35"
300.05	-3.79110681705075	-0.496636077341489	0.955743025632635	0.0746476076086005	0.0406998332664908	0.0448243008003122	"35"
300.9	-3.78953712464693	-0.497747805983346	0.956403288468798	0.0747465727808514	0.0408894620685428	0.044823858802518	"35"
301.75	-3.78974685707559	-0.499721654376222	0.956862192409543	0.0738937470522156	0.0412130466384645	0.0439194876031129	"35"
302.6	-3.79197071638592	-0.49823147445684	0.958991488450092	0.0750026056668744	0.0412322158262701	0.0444601247010245	"35"
303.45	-3.79276636451752	-0.49920614291376	0.958150043944347	0.0761615782562401	0.0410664509700465	0.0437946346574777	"35"
304.3	-3.79003834007333	-0.497033835715824	0.955927271177528	0.0780518368127865	0.0409727129857031	0.0449968776273559	"35"
305.15	-3.78934680351294	-0.495724850759361	0.956168406114764	0.0779194942188912	0.0408911561626252	0.0453606129123536	"35"
306	-3.79099662850191	-0.496175884547969	0.956009216558991	0.0798985225371709	0.0402931724974365	0.0463825837109207	"35"
306.85	-3.79241584569595	-0.497570750575628	0.955368031311069	0.0818072490552417	0.0405053012640076	0.0458495019978394	"35"
307.7	-3.79247710540218	-0.495627753382965	0.95225407223248	0.0811170637531831	0.0398342072037243	0.0455539939299245	"35"
308.55	-3.79565435418094	-0.496559891991654	0.954957549314826	0.0802866961172466	0.0408348330636066	0.0442192162874834	"35"
309.4	-3.78896363864952	-0.495796421206825	0.952861647192486	0.0807320738720474	0.0417378778029524	0.0440954073095632	"35"
310.25	-3.7894072842456	-0.4968996029342	0.954148487168619	0.079601095118834	0.0414987389219061	0.0434125175063075	"35"
311.1	-3.78871875572427	-0.496491719156814	0.953606116194676	0.078910675368542	0.0409346102563612	0.0431079571664816	"35"
311.95	-3.78871127574405	-0.497937732068361	0.956423283427236	0.0797394138876673	0.0409478110886419	0.0430852883018237	"35"
312.8	-3.78867033178981	-0.496938042493065	0.954767253317157	0.0782002670782891	0.0400729134184587	0.0432818334688009	"35"
313.65	-3.78902004312825	-0.49616235005978	0.956227740502373	0.0779761318157863	0.0410623742191736	0.0420397922526462	"35"
314.5	-3.79166170377505	-0.496541236573149	0.958752415463216	0.0767268752373447	0.0413009948758205	0.0436522479154237	"35"
315.35	-3.79579634366355	-0.497586999663712	0.96048285914553	0.0763792231301448	0.0400909747427388	0.043719442998311	"35"
316.2	-3.79698034635499	-0.499557795523586	0.960801482492614	0.0762006918860845	0.0402004353489819	0.0429211248155356	"35"
317.05	-3.79558842225358	-0.4983414044898	0.96039881902269	0.0730803371739768	0.0392034397896073	0.0428107068731411	"35"
317.9	-3.79470654508511	-0.496647617018311	0.959048939359158	0.0750517874586318	0.039718244843691	0.0426859221773351	"35"
318.75	-3.79892976433534	-0.499236485737117	0.960164406858503	0.0764001907147698	0.040766320936378	0.0433815881362709	"35"
319.6	-3.79901084944747	-0.498771395899536	0.960419208820907	0.0751282796965853	0.0409427994296797	0.0422269684870902	"35"
320.45	-3.80428867496386	-0.498924987956712	0.961098085319707	0.0738908664742368	0.0415843007720084	0.0422891499521663	"35"
321.3	-3.80146111394991	-0.498005873556634	0.959692597065774	0.0734531323400258	0.0410255114426901	0.0422280671112458	"35"
322.15	-3.80365117740269	-0.499130648268145	0.958905623513534	0.0744752101838007	0.0406848074388457	0.0433552408051	"35"
323	-3.81122528467666	-0.50124791747967	0.961011026772994	0.0767161795907132	0.0425215833115613	0.0436345466631327	"35"
323.85	-3.81352961449488	-0.500856289638612	0.961083103823024	0.0772493178648741	0.0421179251273728	0.0436814054593423	"35"
324.7	-3.82438930807866	-0.502447595675531	0.965998747062813	0.0774071677185493	0.0421579509330014	0.0444086647745536	"35"
325.55	-3.82637638190085	-0.501743464396445	0.966618224549397	0.0780378243390931	0.0415648505561204	0.0441659169263142	"35"
326.4	-3.82731362316753	-0.502706999357896	0.968206522379028	0.0786450380009995	0.0414954398603363	0.0442879707613303	"35"
327.25	-3.82478271241438	-0.501455015146254	0.966061552817008	0.0790695532135732	0.0420974733290369	0.0446384528121631	"35"
328.1	-3.82142298304274	-0.499978945060475	0.961706515621583	0.0776615784822088	0.0413789552772032	0.043891029208216	"35"
328.95	-3.81980862533004	-0.497373976450533	0.959403331629659	0.0751997799379467	0.0405139302837561	0.0428839826905685	"35"
329.8	-3.8200476136729	-0.496867624168433	0.957079635148693	0.0764770635205032	0.0400938051049123	0.0428694925298043	"35"
330.65	-3.81787391494691	-0.49931235637094	0.957424011539414	0.0763060248167733	0.0404252508666592	0.042668668224817	"35"
331.5	-3.82283198735323	-0.497626975763658	0.95742251767344	0.0745116084715107	0.0399376975817536	0.0424975453201424	"35"
332.35	-3.82262132569476	-0.497558476738573	0.958278669528929	0.0744240273775691	0.0403229178674009	0.0425406112577567	"35"
333.2	-3.82337511814992	-0.498419402273206	0.9584912574942	0.0734014909137386	0.040350404892656	0.04216649576418	"35"
334.05	-3.82747633825298	-0.498399600202341	0.960952544367934	0.0731027389876893	0.0405558229279512	0.0426775702434777	"35"
334.9	-3.83000021321628	-0.499803868339115	0.962215154335938	0.0748418986154302	0.0412249729481514	0.0420158043342125	"35"
335.75	-3.83050016968255	-0.499845755954039	0.961473409005727	0.0758139940505274	0.0415941238803946	0.0428944924607851	"35"
336.6	-3.83120580687095	-0.500974326654557	0.963426068538362	0.0750760820067242	0.0418863860941902	0.0436141454534877	"35"
337.45	-3.83356817786379	-0.500569207157871	0.963222712091473	0.0761259220944588	0.0411080512682243	0.0444968071813882	"35"
338.3	-3.83455000616254	-0.501378593199968	0.964536982853648	0.074769603045743	0.0409285937542998	0.0438894270247411	"35"
339.15	-3.83411623587477	-0.50047025563774	0.961303828451037	0.075707550705852	0.0405184206934445	0.0443240876144093	"35"
340	-3.83260959615716	-0.497330859401579	0.961828943110879	0.0732996995155357	0.0399225639940361	0.04445868174664	"35"
340.85	-3.830939176262	-0.497415659250317	0.960769429430754	0.0737684200076849	0.0390141266724205	0.0446019875116509	"35"
341.7	-3.8273317851165	-0.496680632542834	0.958195421752191	0.0735169493025563	0.0395427004739718	0.043640685509682	"35"
342.55	-3.83132551516633	-0.499634312978601	0.961785150686952	0.0744561818673972	0.0397831951695936	0.0446342451583199	"35"
343.4	-3.82670685954803	-0.498223439684575	0.963003482446601	0.0767575387402903	0.0404535398698703	0.0449319440087896	"35"
344.25	-3.82345821590444	-0.496824792784648	0.961279765386464	0.074822036191188	0.0399405029346947	0.0450951184963275	"35"
345.1	-3.82497819330711	-0.498574990087187	0.958929165428502	0.0755846103909139	0.039817863624371	0.0447633861067412	"35"
345.95	-3.82542937870045	-0.498220092452087	0.959121135611533	0.0746681113335832	0.0393751382654824	0.0447480023665218	"35"
346.8	-3.82137384051425	-0.497248670463292	0.957632626327397	0.0747236352390068	0.0400619067033106	0.0446816050245904	"35"
347.65	-3.82424195547781	-0.498228615297672	0.960863411495121	0.0742143683839114	0.0397518562465801	0.0443631201843931	"35"
348.5	-3.82431858168773	-0.499099540085434	0.960043508568686	0.0744303415615306	0.0403859737790667	0.0445580536994746	"35"
349.35	-3.8196970974695	-0.498350938350685	0.959196855907755	0.0736882706230997	0.0399931518960185	0.0451523883110024	"35"
350.2	-3.81351929199974	-0.495795010248729	0.954813446994059	0.0729864610813085	0.0397575479125805	0.0449371501740797	"35"
351.05	-3.8126020447564	-0.495707492509238	0.953950529022025	0.0735482528076847	0.0402321552873239	0.0447822360620597	"35"
351.9	-3.81007930167493	-0.494781417244159	0.952577710712294	0.0731717128638856	0.0398334650014665	0.0454546673327361	"35"
352.75	-3.80659587823084	-0.494886652496677	0.951211299452812	0.0738009567577667	0.0397658152025578	0.0446342227965544	"35"
353.6	-3.80656776476203	-0.494088478549657	0.950314725216564	0.0731671231198732	0.038961402580741	0.0442874670276351	"35"
354.45	-3.81256678103395	-0.495461139701782	0.952718342533016	0.0745003209929429	0.0392398815847931	0.0441091323272368	"35"
355.3	-3.81026534880928	-0.493130482087749	0.95377532871132	0.0740963071989178	0.0382960691185967	0.0447582176955259	"35"
356.15	-3.80401604480959	-0.493027054855074	0.953741062012661	0.0749195019410767	0.0392474218764408	0.0444746940786485	"35"
357	-3.80217314308237	-0.49461535872143	0.955029325536059	0.0774705197304772	0.0398623360950009	0.0449509852299593	"35"
357.85	-3.8054381619151	-0.495309897341806	0.957409683194658	0.074602256934492	0.039628346485491	0.0441649969596188	"35"
358.7	-3.80649573450933	-0.493878283525011	0.957373053452117	0.0742605555957958	0.0391330071980908	0.0444799811461964	"35"
359.55	-3.81008804500826	-0.495083504530397	0.957848073075151	0.0735795641385781	0.0396181940084263	0.0447374196127275	"35"
360.4	-3.81447458502378	-0.4972087239599	0.958786170264745	0.073246200255543	0.0399639649136332	0.0447072754268133	"35"
361.25	-3.81445746184136	-0.497439789202362	0.959238107094063	0.0738676446500577	0.0401628129162058	0.0440931528919648	"35"
362.1	-3.81025222411466	-0.496618116120638	0.956258877595444	0.0735355753518014	0.0407868294366155	0.0452074098382036	"35"
362.95	-3.80823262973919	-0.496759403119311	0.957014017970148	0.0760244973547142	0.0411694460399848	0.0467026048858642	"35"
363.8	-3.81028573827452	-0.498549513788063	0.958640477138745	0.0758630137978518	0.0421730449587906	0.0453459213203682	"35"
364.65	-3.81191225677029	-0.500633808542609	0.961186293250221	0.0762545424049144	0.0421850162694931	0.0455279870812852	"35"
365.5	-3.81037389284537	-0.498679035661731	0.958811736825724	0.076908843853758	0.0422014001117594	0.0458336123766421	"35"
366.35	-3.80758821615091	-0.500748629300422	0.960357450045385	0.0792182495130902	0.0430164757826814	0.0458019622864466	"35"
367.2	-3.81293289973671	-0.501724437169382	0.961364172326928	0.0791884504793128	0.0429340089521674	0.0455213960411218	"35"
368.05	-3.81247524271916	-0.502409106772296	0.962292801397515	0.0811344231405915	0.0430724247946294	0.0456441709391116	"35"
368.9	-3.81585175898296	-0.503365714398876	0.965275186663627	0.0817291336143882	0.0437499253332311	0.0451875412257445	"35"
369.75	-3.81071288821511	-0.500514947660063	0.959540034073563	0.0816038115964872	0.043572858393167	0.0453758679737495	"35"
370.6	-3.81434440044143	-0.504039701157681	0.963508672783243	0.0821431192682898	0.0429180440045707	0.0451263182774767	"35"
371.45	-3.81931882614656	-0.505321511348345	0.965304789305082	0.0833470216927008	0.0436191405988685	0.0459738290639236	"35"
372.3	-3.82241956800592	-0.504425258122139	0.966818842698731	0.0845274297067551	0.0433624771969941	0.0461453732649908	"35"
373.15	-3.81727244164733	-0.501545712522937	0.961983006272743	0.0837592867300732	0.0431613143605587	0.0466741805974952	"35"
374	-3.81925673404466	-0.502202069038243	0.963191182714603	0.084268464140294	0.0437779113922626	0.0474722416114243	"35"
374.85	-3.81865121698385	-0.50225070344117	0.964067831577681	0.0816355822065322	0.0428476315233219	0.0472555365989015	"35"
375.7	-3.82037241245358	-0.502493811040176	0.963523714057541	0.0805446824464369	0.0429941258658541	0.0475708006711996	"35"
376.55	-3.82253550533769	-0.499969891588938	0.964291107859068	0.0813084508543653	0.0435102646029727	0.0469986743156158	"35"
377.4	-3.82789321736673	-0.503308200496928	0.966758575746766	0.0794828336392275	0.0433698407440387	0.0471045389569388	"35"
378.25	-3.82394445242676	-0.503571177799897	0.964127965831876	0.0786841431790677	0.0427208751006697	0.0460324032177358	"35"
379.1	-3.82072484068496	-0.500732327831082	0.960848335718729	0.0775329534849512	0.0414999136826005	0.0474588374453412	"35"
379.95	-3.8252664943021	-0.499568651830783	0.962257232884436	0.0779320655324831	0.0420320600274034	0.0474417108883513	"35"
380.8	-3.83147251717165	-0.500988926482788	0.963927004783902	0.0782236381303427	0.0422833061310297	0.0481319702771327	"35"
381.65	-3.83665117843675	-0.505446440213969	0.967120241365147	0.0804627335064367	0.0443370318062021	0.0487391033831984	"35"
382.5	-3.83710573503536	-0.504791613951397	0.968870445427869	0.0776096514205573	0.0436059145317728	0.0485081743130749	"35"
383.35	-3.83269789789204	-0.500869438994623	0.964222117764435	0.0778527540327687	0.0435570162347608	0.0476226901996681	"35"
384.2	-3.83949016370753	-0.503320852653269	0.96712301464991	0.0794808419589881	0.0429047945299257	0.0481167385726584	"35"
385.05	-3.84265187610695	-0.502561009412244	0.967191980409857	0.0820909882241132	0.0435692825307289	0.0475164214013245	"35"
385.9	-3.84698550059322	-0.503679353755474	0.968005251685224	0.0808384748052049	0.0429024719215862	0.0471194164366363	"35"
386.75	-3.84830320766002	-0.503300732636215	0.970004211174198	0.0800407204741891	0.0431597377896052	0.0478303237894421	"35"
387.6	-3.85409255152386	-0.505756544021475	0.973408875582562	0.0823210178448193	0.0435273394023714	0.0487678778650075	"35"
388.45	-3.85555427518996	-0.505158116874924	0.97252434656375	0.0836941953569852	0.0436241420876552	0.0494199951699739	"35"
389.3	-3.8538839842384	-0.504385231478144	0.974158981286201	0.0839682779748419	0.0430553742503622	0.0507613339151141	"35"
390.15	-3.84917279254417	-0.504586470077911	0.972389392756271	0.0820300653520682	0.042805681564749	0.0503301186035322	"35"
391	-3.8472796302944	-0.506151972236432	0.971704272987054	0.0795434447821357	0.0433706930657767	0.0501839302115171	"35"
391.85	-3.84614090621523	-0.504571556437349	0.971650724544254	0.0787253685627327	0.0422237854325088	0.049969177675228	"35"
