"iterations"	"beta0"	"gamma0"	"delta0"	"omega2.beta0"	"omega2.gamma0"	"omega2.delta0"	"algo"
235	-3.57243704695365	-0.471429785637778	0.902962911405256	0.0583077126953224	0.0354951011071665	0.0304307469085179	"ref"
236	-3.57357995959689	-0.471949025929889	0.903490682305821	0.0584572446294231	0.0355438986343401	0.0305206917946809	"ref"
237	-3.57495884386028	-0.473288466117067	0.905848321754357	0.0580256329829378	0.0359653556016786	0.0309204530302917	"ref"
238	-3.5767108650563	-0.473097003150607	0.905228014962302	0.0586890148933783	0.0363877126290744	0.0308422868910669	"ref"
239	-3.57863831504853	-0.47344216722987	0.9059844743747	0.0585880562594188	0.0360942278191975	0.0309947801251141	"ref"
240	-3.57990124620287	-0.474234763135135	0.907558836353702	0.0589975988760223	0.0364254151618728	0.0312808760484036	"ref"
241	-3.58017340410984	-0.474849262307219	0.908697501576584	0.0588783653132268	0.036860464420198	0.0315142614406597	"ref"
242	-3.58169297155616	-0.475040646894282	0.908878136493957	0.0590955654452436	0.0368828029768812	0.0316887749570534	"ref"
243	-3.58253780523885	-0.474400347903239	0.90882722172695	0.0591042342498493	0.0364613479047368	0.0313195159521523	"ref"
244	-3.58452324662714	-0.474619618316635	0.909343428624708	0.0590688687190326	0.0364783979650626	0.0316421070043151	"ref"
245	-3.58820975217438	-0.475874962502468	0.910793769008179	0.0592737596606803	0.0370768386702395	0.0318405234542533	"ref"
246	-3.59006841943267	-0.475719225458015	0.910873106577089	0.0594861241303679	0.0366509632273091	0.0317458100291327	"ref"
247	-3.59272029209788	-0.47488358721516	0.909950905380394	0.0591879843587453	0.0366059110815155	0.0321824753879196	"ref"
248	-3.59360095713491	-0.474838839481348	0.908970554753485	0.0592483120749545	0.0367996507011989	0.032118088656765	"ref"
249	-3.59427442173378	-0.47454754075308	0.908902982923616	0.0588254333136309	0.0370870474376132	0.0320481321256519	"ref"
250	-3.59708069696726	-0.473918643558981	0.907954532727629	0.0586425436855098	0.0365784088555102	0.0318041235582266	"ref"
251	-3.59838252582367	-0.474010025653239	0.908265833235175	0.0587970225447503	0.0369766016109842	0.0317175012400717	"ref"
252	-3.59738865845565	-0.473250076835943	0.907744664641064	0.0583972133287407	0.0364679478425465	0.0323524344347879	"ref"
253	-3.60025916443457	-0.475239381572635	0.910239825369323	0.0591672541849348	0.036975615131774	0.0320989497130911	"ref"
254	-3.60202848098736	-0.475982495481982	0.911375901395952	0.0584676296344693	0.0369206440948224	0.0320359181175229	"ref"
255	-3.60238627548032	-0.47521648906936	0.911228278880325	0.0584199375466046	0.0366872068848997	0.0322279414367488	"ref"
256	-3.60436343960466	-0.476160336574495	0.911870289723786	0.0584967255495954	0.0365705009833046	0.0318598074459845	"ref"
257	-3.60582256726606	-0.475507811617722	0.910816603143934	0.0582406284479351	0.036596066215541	0.0308423810996591	"ref"
258	-3.60634570824068	-0.475126371685414	0.910732181047395	0.0577203756094633	0.0363603074555603	0.0311643762931163	"ref"
259	-3.60793447620796	-0.474743393270647	0.91039826680839	0.0570425393096166	0.0361275959308328	0.0315729519129511	"ref"
260	-3.61024650124642	-0.475006632918842	0.910868870433985	0.0574032078594779	0.036509947131446	0.0315734481226381	"ref"
261	-3.61150227349014	-0.474592114835247	0.910642004916214	0.057537776759581	0.0362243298978485	0.0315095413515525	"ref"
262	-3.61361328506911	-0.475151988672559	0.910740939944901	0.0575332947552507	0.0362218198607741	0.0313510614296238	"ref"
263	-3.61390541071968	-0.475485778150686	0.911831708542073	0.0572427688350921	0.0359294101018302	0.031429397237026	"ref"
264	-3.61392453373609	-0.474884784680038	0.911208976494338	0.057168680366205	0.0361872112509111	0.0315767107207718	"ref"
265	-3.61575572809238	-0.474888884549931	0.911070941281345	0.0567098617220214	0.0363799753085202	0.0314895646853542	"ref"
266	-3.61599161168069	-0.475046820355351	0.911173418184504	0.0562820366369685	0.0362342133441648	0.0313896848283901	"ref"
267	-3.61702308999526	-0.474539664037493	0.910992699403947	0.0561274702416448	0.0361990978544134	0.0308712330898693	"ref"
268	-3.6174282485303	-0.475076566331338	0.911926051659354	0.0557187017315002	0.0359992166385003	0.0308729856723078	"ref"
269	-3.61958793530561	-0.47477258929525	0.910863882951435	0.0555585455998102	0.0363923344817116	0.0312038760795365	"ref"
270	-3.62035175878776	-0.474318858413549	0.910494552932303	0.0556170352817578	0.0364227617057441	0.030986471276649	"ref"
271	-3.62462423407453	-0.476978438066127	0.91418957808225	0.0551316241598521	0.0363543297798679	0.0316001107396076	"ref"
272	-3.62735044560093	-0.477559957756301	0.915040518024281	0.0553275026510036	0.0367784211296052	0.0315441093437161	"ref"
273	-3.62894780055927	-0.477913277563132	0.915491980572691	0.0552030438532167	0.0368279157283297	0.0317179348478119	"ref"
274	-3.63056499991233	-0.4789677149611	0.91695907423976	0.0554941511774061	0.0373284573393828	0.0318835399884139	"ref"
275	-3.63138765490494	-0.47883209368326	0.916212052149372	0.0556210611025758	0.0375502266186471	0.0322815789658014	"ref"
276	-3.63221460846652	-0.479634200747072	0.917535702930948	0.0562423436531692	0.0373842020788011	0.031835513402103	"ref"
277	-3.63286500497194	-0.479798012124823	0.918757482023114	0.05560381911347	0.0375025051002007	0.0320178667079967	"ref"
278	-3.63395898519836	-0.478386951301493	0.91694587278051	0.0557370257224097	0.0372478658724409	0.0323659900489811	"ref"
279	-3.6332425849767	-0.477797926771164	0.915840703513642	0.0557974469241937	0.0370328212830689	0.0325139190206196	"ref"
280	-3.63680619295078	-0.479069229406867	0.917990595785734	0.0556163589637588	0.0369780034689766	0.0325679823471458	"ref"
281	-3.637158092947	-0.479356775154027	0.918300219578873	0.0555299370451472	0.0371776000436314	0.0326810971350179	"ref"
282	-3.63872532109146	-0.479714493405796	0.919185285481569	0.0556156147723339	0.0374295469257912	0.032602658210691	"ref"
283	-3.63937608510166	-0.479467124660391	0.916842750520188	0.0559020302827307	0.037691188365603	0.0323825223177496	"ref"
284	-3.63992821318088	-0.477625881840402	0.91594484779701	0.0555681409678073	0.036929424550002	0.03299595108491	"ref"
285	-3.64191401713195	-0.477932626637987	0.916134275439865	0.0557521551298201	0.0370163328836081	0.0327389347242557	"ref"
286	-3.64404954221235	-0.47858383414617	0.917687042806592	0.0552978067030399	0.0366618838265101	0.0330896433310116	"ref"
287	-3.64558782811477	-0.477729149911444	0.917530004068702	0.0548858301079562	0.0368749515911632	0.0333359315590664	"ref"
288	-3.64754649998589	-0.478043599058917	0.918272331753748	0.0546225411024679	0.0365555284828905	0.033630813437787	"ref"
289	-3.64811367930976	-0.478038399619686	0.918706510321421	0.0551888567603278	0.0366738504806264	0.0335316971860018	"ref"
290	-3.64973784691785	-0.477702247647403	0.917979935344635	0.0550658565484365	0.0370078711963014	0.0335406815434649	"ref"
291	-3.6514336318758	-0.479154737185082	0.919691631173927	0.0554483269980128	0.0369671636042081	0.0336951203135228	"ref"
292	-3.65268326956045	-0.479770853491307	0.921026770460878	0.0552891155124691	0.0367312606755723	0.0338642426025796	"ref"
293	-3.65474450457755	-0.480334908967562	0.921215368868589	0.0554592635436624	0.0366741942726612	0.0337529499969391	"ref"
294	-3.65634386394897	-0.480033800138836	0.921291765697616	0.0557737893115071	0.0372510485781752	0.0339830188399622	"ref"
295	-3.6583613068654	-0.480710404468867	0.921688688046938	0.0565433135231501	0.0379705184070436	0.0334668960251718	"ref"
296	-3.65884146714764	-0.481287592281499	0.922802593034009	0.0564325449204102	0.0377801483561243	0.0334490991206258	"ref"
297	-3.65959428886404	-0.480669061922257	0.921773487744961	0.05647107064868	0.0377003222498085	0.0334890575021445	"ref"
298	-3.6625151118837	-0.482133460090632	0.923456806313477	0.0568869227952611	0.0380880886787379	0.0331058483713661	"ref"
299	-3.66244645023165	-0.480842240524938	0.92170206403905	0.0566644097080733	0.0377085877114645	0.0332626983553375	"ref"
300	-3.66384623261433	-0.481204811661702	0.922035025865831	0.0571630382658412	0.037912505469444	0.0330825515300273	"ref"
301	-3.66372362019947	-0.481459291380764	0.921999600685194	0.0569764729346911	0.0378229684293073	0.0329450993191157	"ref"
302	-3.66461222434669	-0.480723431457326	0.922251115279178	0.0568200080174712	0.0372364515872332	0.0330450610825522	"ref"
303	-3.66676915795819	-0.479940378480545	0.922032365666547	0.056556987751172	0.0372036608515788	0.0326396880792013	"ref"
304	-3.66728850694506	-0.480250471042396	0.921169291832354	0.0570411788196914	0.037553500767956	0.0325630646528253	"ref"
305	-3.66802313493525	-0.481107421179842	0.923029837611113	0.0567122712971013	0.0374262476407479	0.0327510691334199	"ref"
306	-3.67053013273447	-0.482844206204161	0.924182553061173	0.056464070337638	0.0376038354202642	0.0329824946459073	"ref"
307	-3.67011809715712	-0.481960279318546	0.924758611890053	0.0567593127909802	0.0372538983071836	0.0334258025027978	"ref"
308	-3.67064039718011	-0.482119801690722	0.925341351812423	0.0564728048531737	0.037320691854373	0.0328868206256313	"ref"
309	-3.67250861274614	-0.482098486979551	0.925541493107219	0.0560360248103553	0.0375191859063594	0.0333423969738729	"ref"
310	-3.67342420209851	-0.482232785015155	0.925721607788592	0.0562483146593298	0.0376700814791099	0.0333623988707361	"ref"
311	-3.67527201241887	-0.483157690172923	0.926525161463805	0.0564126457118341	0.0381983171697518	0.0333951069368965	"ref"
312	-3.67669096090873	-0.48294862791886	0.92608178012569	0.0564460687653963	0.0382324678727084	0.033601728186177	"ref"
313	-3.67737245564679	-0.483239633918187	0.927309746523793	0.0561368478371342	0.0380610386292883	0.0342660614906354	"ref"
314	-3.67838017668947	-0.48396220514023	0.927507645290373	0.0556487672706236	0.0382655173669305	0.0340802840822212	"ref"
315	-3.68008731658841	-0.484773954843343	0.929354233381476	0.055742298667278	0.038406481226938	0.0341822161264621	"ref"
316	-3.67902961729908	-0.483186696967551	0.92695343453341	0.0555181436949379	0.0379955030217307	0.0344213182389402	"ref"
317	-3.68060402971121	-0.484776618810978	0.928811658017622	0.0559356276602241	0.0384481827578474	0.0343522559640828	"ref"
318	-3.67934421643165	-0.483760385632884	0.92797397797105	0.0559529778105841	0.0383449614063575	0.0344707060452968	"ref"
319	-3.67951924884735	-0.484214958836891	0.927254049740447	0.0558194803114684	0.0386666321105827	0.03422157246213	"ref"
320	-3.6810045701667	-0.484393414378821	0.927894518718451	0.0558892876790669	0.0386782705530373	0.0342479438062729	"ref"
321	-3.68112915555841	-0.483016893773099	0.926628741005138	0.0555825303971318	0.0380761872535926	0.0343452831662351	"ref"
322	-3.68226826019866	-0.483377052417305	0.927034038486323	0.0553986754095153	0.038087475089471	0.0343998688571617	"ref"
323	-3.68232405509486	-0.482504963133278	0.92579510193996	0.055153554476286	0.0378542247474832	0.0343902693112654	"ref"
324	-3.68378348137559	-0.483069708227507	0.926912887068119	0.0548420341908393	0.0377095963559806	0.0341174448772358	"ref"
325	-3.68413060323057	-0.482509409631603	0.926829707439378	0.0546683493679225	0.0375235232163579	0.0341634859988121	"ref"
326	-3.68401389439719	-0.481958333666774	0.925977148541459	0.054967789650691	0.0377033147485263	0.034628486991451	"ref"
327	-3.68434576266699	-0.482279312528333	0.926270931895296	0.0552951387789555	0.0373712743649713	0.0346837470040491	"ref"
328	-3.68559764548446	-0.482236236941247	0.926262156458355	0.0550116244742807	0.0374340687480681	0.0349223863450339	"ref"
329	-3.6864919800936	-0.482191262695811	0.926923700606244	0.0544632288643783	0.0375010738725187	0.0348685032919379	"ref"
330	-3.68660728433029	-0.482351723755861	0.926241768885989	0.0544569257602898	0.0375126434099858	0.0345991042653572	"ref"
331	-3.68785102094033	-0.483511635938188	0.928141381801427	0.054804107716528	0.0379469354677273	0.0340987524266305	"ref"
332	-3.68832529454952	-0.484164856656585	0.928878249277375	0.0548748375405292	0.038150545329581	0.0341828767680146	"ref"
333	-3.68882185080436	-0.48383216613442	0.928598373527627	0.0546063850785981	0.0380989963651467	0.0341592159701539	"ref"
334	-3.69104190462038	-0.484671547573906	0.929965721630759	0.0549992855660992	0.0386936674191102	0.0344339315765426	"ref"
335	-3.69097571867284	-0.484752743253069	0.92936799388933	0.0549363887631298	0.0387351065108472	0.0346141976031662	"ref"
336	-3.69259771018236	-0.485825028757705	0.931166966163743	0.0550122618591296	0.0392032654433625	0.0346663218639264	"ref"
337	-3.69407488530389	-0.486116540638313	0.931947173088089	0.0548068634283005	0.039155530167164	0.0348205710791851	"ref"
338	-3.69424738762656	-0.484665885714535	0.929091249753565	0.0543070681753459	0.0389200831664597	0.035206603645428	"ref"
339	-3.69701540135331	-0.487436056206008	0.932333237004596	0.0547924817910381	0.0396327291392394	0.0351746746516766	"ref"
340	-3.69813395732178	-0.488535821284034	0.934181729902418	0.0545246201238303	0.0395720166124169	0.0346700417127233	"ref"
341	-3.69818813185463	-0.486648579958882	0.931983623467387	0.0545183161780258	0.0391170623715839	0.0351678284686379	"ref"
342	-3.69820653573288	-0.48609507644858	0.931225783492108	0.05470176500795	0.039345817649342	0.0350424583781399	"ref"
343	-3.69956464486498	-0.486208374714293	0.931384995509143	0.0546412593438692	0.038938929188854	0.034769066105821	"ref"
344	-3.70039746040348	-0.487846247271918	0.934403905981526	0.0545709890811157	0.0388405339300907	0.0350089876541974	"ref"
345	-3.69980040888299	-0.486565066835502	0.93325512417927	0.0545476920615222	0.0390012941898935	0.0348575495401416	"ref"
346	-3.70065969261354	-0.487351768352092	0.933374046295608	0.0541609719787743	0.0393696829388258	0.034386439332138	"ref"
347	-3.70114645310781	-0.48677374591232	0.933462392575688	0.0541374546006246	0.0392077045878044	0.0348586715730902	"ref"
348	-3.70232548962983	-0.486997763693885	0.933522275390865	0.0542374951030293	0.0394516692284924	0.0348206357805668	"ref"
349	-3.70346832934055	-0.48713044317477	0.933165431473195	0.0540104493457196	0.0389967379388778	0.0350430263884935	"ref"
350	-3.70272874483481	-0.486355008219959	0.931415934193967	0.0534346691928125	0.0389047014320683	0.0349473652527956	"ref"
351	-3.70356310594302	-0.48662792061593	0.932457718205374	0.0537316672176633	0.0390334769267578	0.0348718755598612	"ref"
352	-3.70499483542593	-0.487355926345741	0.933377363425987	0.0539610228459413	0.0393994643132179	0.0352001079961174	"ref"
353	-3.70665180660669	-0.487519802274913	0.933106198488325	0.0544844848061743	0.0396458001777591	0.0349520314123365	"ref"
354	-3.70725130264424	-0.488370476322759	0.934468004587381	0.0537936631549361	0.0390425409753523	0.0345218891117369	"ref"
355	-3.70791375523977	-0.487166764310264	0.933932782304824	0.0541405668916823	0.0392861925482958	0.0351511141630366	"ref"
356	-3.70951839979996	-0.488189947448888	0.935709286103011	0.0546105030651951	0.0393546337684141	0.0356380849793859	"ref"
357	-3.70944163338358	-0.487283076489924	0.934396792197793	0.0540263755163508	0.0387186113762729	0.0357445242893594	"ref"
358	-3.71005273612009	-0.48712435224112	0.934339472868227	0.0539471487402849	0.0388461382795784	0.0357009169959204	"ref"
359	-3.71005580892243	-0.486788308841126	0.934031914204345	0.0542741543075103	0.038756763524647	0.0356662318105763	"ref"
360	-3.71235451549834	-0.487506737454744	0.935554094424681	0.0542480000893875	0.0389279589073563	0.0357790014786893	"ref"
361	-3.71122126262528	-0.486478877083819	0.933918848675997	0.0540069410504742	0.0385245689550123	0.035939646866603	"ref"
362	-3.71145006176003	-0.486409693056371	0.933280011874643	0.0538810868295183	0.03870591282525	0.0357982996281577	"ref"
363	-3.71314579396109	-0.487349879110972	0.933831101153266	0.0541980468085974	0.0390122390763301	0.0350913531072726	"ref"
364	-3.71297537546965	-0.487306917676878	0.934607433129252	0.054230589340893	0.0391709846654908	0.0354516637681765	"ref"
365	-3.71395056735075	-0.486514629424072	0.933258841639393	0.0544348283840819	0.0394306100755704	0.0357314607753828	"ref"
366	-3.71513618002284	-0.48760990983704	0.934451148779629	0.0544910768103275	0.0395692862252789	0.0355332934266587	"ref"
367	-3.71585011608136	-0.487451386926109	0.934195264375967	0.054480935774011	0.0392920368289176	0.0353613816307818	"ref"
368	-3.71718799389822	-0.487317325995057	0.933394498656014	0.0547392742286874	0.039275586745624	0.0353380637848512	"ref"
369	-3.71883938813456	-0.488270654902318	0.935647416729523	0.0545056427139716	0.0390910605592314	0.0357370971075281	"ref"
370	-3.71804439649138	-0.486758868104787	0.934590797141869	0.0548722766755656	0.0392251865880195	0.0357363300884161	"ref"
371	-3.71856788979383	-0.486867199912415	0.934166323069924	0.0548827077197007	0.0394578914546471	0.0354085800856078	"ref"
372	-3.71962077508362	-0.487541122080523	0.934434883679081	0.0550873015360729	0.039500772954433	0.0353454389397765	"ref"
373	-3.72019274376299	-0.488848612384123	0.936557848263017	0.0553599057026251	0.0391599210832653	0.0353301198313504	"ref"
374	-3.72145342967597	-0.489577360116842	0.937279817009435	0.0556425687496613	0.0397112588720758	0.0350005732039852	"ref"
375	-3.72254047832916	-0.489993545694607	0.938593362295621	0.0553268542685252	0.0395776914006881	0.035288676293733	"ref"
376	-3.72297320132656	-0.48906354835947	0.937442468004002	0.0555343051057502	0.0396503519704488	0.0354044031818069	"ref"
377	-3.72416487071025	-0.489393741030461	0.938589088378698	0.055291004061786	0.0394189213377568	0.035386737103675	"ref"
378	-3.72519097789184	-0.488935156242393	0.938573521451995	0.0556925938450075	0.0395207569961386	0.0354527505252979	"ref"
379	-3.72540254467144	-0.489295368077823	0.938510298830489	0.0559144526272757	0.0395395155879105	0.0359949738330482	"ref"
380	-3.72568583273777	-0.489921203957025	0.939127894995927	0.0561350293310969	0.0400185977116339	0.0357962070546529	"ref"
381	-3.72626816102496	-0.489427048152644	0.937897332638859	0.0566938940545416	0.0399818107728276	0.0357231617007034	"ref"
382	-3.7272596581331	-0.490181859298236	0.939536924466922	0.0565258617957802	0.0394013518214856	0.0356398555513197	"ref"
383	-3.7276143013069	-0.490243887145707	0.939418983478131	0.0570408556673367	0.0397326661319475	0.035832239293451	"ref"
384	-3.72849920509856	-0.489398578238677	0.938096256588533	0.0573952852353123	0.0402093819105645	0.0355613800315069	"ref"
385	-3.72958029832099	-0.49078981501377	0.940084241760571	0.0575997801973003	0.04028820706631	0.0358417971874468	"ref"
386	-3.72934467301052	-0.490157685326698	0.93877548706417	0.0576930999005913	0.0402894896549055	0.036036501944974	"ref"
387	-3.73035510127042	-0.489595321452732	0.938319163291805	0.0575076360189897	0.0399615966706657	0.0359697176036178	"ref"
388	-3.73182898045934	-0.491051966510453	0.94006063134898	0.0572058598168521	0.0402105425677363	0.0360822184844763	"ref"
389	-3.73038363642717	-0.48940926260475	0.938583960051412	0.0573681479405117	0.0400413019106346	0.0366611785313281	"ref"
390	-3.73167371632626	-0.49038968936062	0.939602995798382	0.0579207540653179	0.0402377936342366	0.0365786068728796	"ref"
391	-3.7321950082653	-0.489391662097147	0.938799829270232	0.0576804645343429	0.0398062167630881	0.0366387824761769	"ref"
392	-3.73364293133775	-0.48993261085415	0.939505560756764	0.0578056047290243	0.0399460295008718	0.0360833466400443	"ref"
393	-3.73355581452636	-0.489091272334439	0.938336401558998	0.0573630956920024	0.0395961262733135	0.0363019271999366	"ref"
394	-3.73509063054429	-0.49057813970048	0.940836105781763	0.0575649416452748	0.0395864576892273	0.0366104014015728	"ref"
395	-3.73557751885196	-0.490488095473827	0.940519891372741	0.058083010399347	0.0396663054745425	0.0366818159532311	"ref"
396	-3.73641891245601	-0.489912981474235	0.939968680502179	0.0584300475422932	0.040219394554669	0.0362954114331117	"ref"
397	-3.73739852262268	-0.490503752445543	0.941078487165027	0.0587391660128969	0.0403068912231734	0.0366023350504184	"ref"
398	-3.73802031021156	-0.491039378128714	0.940552219826608	0.0587320616927975	0.0401546752874946	0.0363837219127239	"ref"
399	-3.73738496708611	-0.490835438918238	0.941100948900453	0.058208173524708	0.0399054950408518	0.036169940438762	"ref"
400	-3.73842651521843	-0.491657445852812	0.94227571266656	0.0579952325357294	0.040230325581604	0.0366176563657391	"ref"
401	-3.73957169776089	-0.491652383748576	0.942248873902391	0.0574755705754555	0.0399449133267709	0.0365555837164424	"ref"
402	-3.74097887425978	-0.492573349058234	0.94342977835942	0.0578170092031627	0.0403401415920482	0.0366428617504442	"ref"
403	-3.74048610470371	-0.492173352236416	0.942393064401378	0.0583882247787084	0.0406437435293062	0.0363029934328073	"ref"
404	-3.74023838027279	-0.491750150191362	0.942353041455769	0.0582479798968674	0.0400991221948425	0.036392400133882	"ref"
405	-3.73985188651716	-0.490471908570053	0.940367877485189	0.0581529271960832	0.0398116888891144	0.0364511780676938	"ref"
406	-3.73923339148196	-0.489688838472775	0.939923581798365	0.0580838918797681	0.0397916680893493	0.036400861190833	"ref"
407	-3.73991940646002	-0.489888426519832	0.939169641332968	0.0574643414632749	0.0397320275795583	0.0360033508028921	"ref"
408	-3.73943897760526	-0.489324721450083	0.938954648305139	0.0569733095440821	0.0395187694143416	0.0360109504394834	"ref"
409	-3.74098321765085	-0.491112318932832	0.940647505951605	0.0575260478608772	0.040050979100641	0.036361560324859	"ref"
410	-3.74230689754848	-0.492036784715069	0.942532110344944	0.0580019038824506	0.0406891441214858	0.0363417417326471	"ref"
411	-3.74238187426306	-0.491033143624838	0.940648055484571	0.0583053812884735	0.0406015564722363	0.0364878192071443	"ref"
412	-3.74383348109858	-0.491705219970021	0.941488803702969	0.0584565450157317	0.0403863953711835	0.0363029605448246	"ref"
413	-3.74380249658237	-0.491119581470853	0.941650745023841	0.0582802271300462	0.0401843102798015	0.0364848293739052	"ref"
414	-3.74405453417448	-0.491209360314312	0.942001832227247	0.0580961600287608	0.0400040996893863	0.0370163865962274	"ref"
415	-3.74419707322784	-0.491272564264313	0.942743463832567	0.0582634186693269	0.0400533852762299	0.0366650005343693	"ref"
416	-3.74404044337846	-0.491540617780942	0.942255353218661	0.0586006650258	0.0406543801173132	0.0367661519841825	"ref"
417	-3.74537151713141	-0.492594519847274	0.943339777121501	0.059041390540953	0.0406621942217688	0.0373173241078274	"ref"
418	-3.7447662982446	-0.491488436568026	0.943004320825153	0.0582797101296268	0.0399138381989776	0.0378000082532524	"ref"
419	-3.7473063783042	-0.492270168613107	0.943963107150319	0.0584067801424997	0.0397461321370798	0.0379788721476068	"ref"
420	-3.74690062251698	-0.492028133495797	0.943357182492132	0.0589229498322048	0.0402942362802854	0.0377080258603915	"ref"
421	-3.74680507110553	-0.490838598234334	0.941617161654824	0.0587070374024687	0.0401299243941251	0.0379701209931979	"ref"
422	-3.74692672912799	-0.490416361482487	0.941342461400925	0.0584783498806587	0.0398745924781169	0.037778424204537	"ref"
423	-3.74806752802776	-0.490987680701046	0.941902048988297	0.0585125949329353	0.040003275174191	0.0372928391513857	"ref"
424	-3.74986412319377	-0.49153666122639	0.942062025262628	0.0586865346506453	0.0404235784362927	0.0369231417328566	"ref"
425	-3.74907376440111	-0.490365376675238	0.941001813422885	0.0586132953273513	0.0397488742496855	0.0370590815593309	"ref"
426	-3.74900407160256	-0.490324593137675	0.940461274386228	0.0581130649651733	0.0395251003108879	0.0373412527307201	"ref"
427	-3.75034937477418	-0.491465613324084	0.942016767083094	0.0586235916828226	0.0399615404416362	0.0375420566415227	"ref"
428	-3.7515937179373	-0.492070914955024	0.94334416584585	0.0586133381750482	0.0400692219951356	0.0374602451231387	"ref"
429	-3.75198739867131	-0.491751394836879	0.942208131920747	0.058465234965956	0.0403322358145956	0.0372947468036474	"ref"
430	-3.75313476658599	-0.492105446851346	0.943497332096544	0.0593924281723641	0.0408108711412093	0.0375527034173466	"ref"
431	-3.75285947883271	-0.491300098476942	0.94191263871932	0.0595760022335377	0.0409201974018571	0.0372854969344253	"ref"
432	-3.75315660379099	-0.490586792110291	0.941586424990142	0.0595043353958697	0.0406014546399859	0.0374365462997786	"ref"
433	-3.75405505430457	-0.491541636707298	0.94306509916573	0.0597027352992292	0.0403750501578994	0.0375358692716365	"ref"
434	-3.75467039730843	-0.492345461285775	0.943674476027101	0.0597144863143519	0.0405976199374282	0.0371628901154801	"ref"
435	-3.75581000312312	-0.492365430266801	0.943303737332048	0.060155533149068	0.0412729475557017	0.0371787506514764	"ref"
436	-3.75637541726327	-0.4920278517133	0.943100035073011	0.059914865469505	0.0405892313828866	0.0368451413643662	"ref"
437	-3.75722951436922	-0.492454134888092	0.943522615009572	0.0600682979260814	0.0407609294393144	0.0366193903404234	"ref"
438	-3.75802808266941	-0.49289659025485	0.944749668531519	0.0600717504697847	0.0403655748582573	0.0368972324093784	"ref"
439	-3.75977796964001	-0.494158205149346	0.946801424122131	0.0604674319839233	0.0410262945784083	0.0367000821585159	"ref"
440	-3.76094348681117	-0.494785512800902	0.947338662940709	0.0602893183221624	0.0410711312838823	0.0367477706454049	"ref"
441	-3.76091805689716	-0.493496521045211	0.945876100428474	0.0601031832044985	0.0407593903582885	0.036869913732406	"ref"
442	-3.76161279445982	-0.494514097287316	0.947625685312009	0.0604121445035908	0.0408591855740274	0.036469125248957	"ref"
443	-3.75998925508089	-0.493435708341481	0.945777566546423	0.0604886954762609	0.0409835515824624	0.0364844637622703	"ref"
444	-3.76024206462152	-0.493341141334386	0.946380499698459	0.0605228135139679	0.0406247548363448	0.0367046889414883	"ref"
445	-3.7610650107297	-0.494244674127286	0.947562826024813	0.0604605265367599	0.0407588360856873	0.0362650833840441	"ref"
446	-3.76035132906296	-0.493472080568066	0.945988119691843	0.0609202342653976	0.0411273275638163	0.0367478711494693	"ref"
447	-3.76251488545183	-0.494593046883888	0.946826065500038	0.0610212506483165	0.0410677794433457	0.0366876223735917	"ref"
448	-3.76127794489966	-0.49388432453994	0.946371531794159	0.0610069515347522	0.040732697872769	0.036874644690621	"ref"
449	-3.76144156183897	-0.493393232911241	0.945905906792653	0.0607753669901889	0.0407219539475791	0.0367656135567128	"ref"
450	-3.76232940231061	-0.493182891108458	0.945657932657919	0.060636950210581	0.040512218534173	0.0365565322429692	"ref"
451	-3.76209066355158	-0.493119703218664	0.946001618964488	0.0606077673907102	0.0401868066088852	0.0368994780767977	"ref"
452	-3.76430606821219	-0.49462175309329	0.947865084619302	0.0610002967661494	0.0406389916660002	0.036642956583427	"ref"
453	-3.7649794312642	-0.494751798050169	0.947813535213304	0.0615558552556426	0.0409957231966384	0.0368158803193965	"ref"
454	-3.76662151313975	-0.49531272006013	0.948267890946394	0.061426364593224	0.0410966309153525	0.0371989932840188	"ref"
455	-3.76542167375473	-0.493850419752516	0.946238298733608	0.0617215951096295	0.0409194998485788	0.0370302590424875	"ref"
456	-3.76503719361581	-0.492793257521471	0.944910875973518	0.0619635019828468	0.0408504851807771	0.0372333337743095	"ref"
457	-3.76436766169287	-0.49247935116686	0.944727839388449	0.0620150161140742	0.0407928594207058	0.037397095976385	"ref"
458	-3.76541637292621	-0.493741081588761	0.946590943172346	0.0620678224044848	0.0408270199302855	0.03744098342816	"ref"
459	-3.76547380944115	-0.493765733753281	0.946952772079284	0.0622875293990486	0.0410710449152415	0.0373250304053797	"ref"
460	-3.76630993322584	-0.494559797580095	0.94629102570941	0.0625559415668917	0.0411964495247658	0.0367899876946288	"ref"
461	-3.76675498775146	-0.494224439684762	0.946977577509606	0.0624230984352714	0.0408851327916014	0.0373253448308108	"ref"
462	-3.76822024465738	-0.494321259947203	0.947673569798103	0.0623954754451148	0.0408982008570009	0.0375171854534643	"ref"
463	-3.76959300725005	-0.495279684064829	0.948982625692203	0.0629672801052497	0.0410827060783952	0.0374508546451148	"ref"
464	-3.77146996547283	-0.495756564225443	0.949907317745571	0.0625911564144808	0.0410109096420674	0.0376604648550408	"ref"
465	-3.77261848908766	-0.495562376222994	0.948811460415195	0.0627183526727659	0.0415314600491166	0.0377446393396961	"ref"
466	-3.77202477383405	-0.494418396954969	0.947644292778044	0.0625421217869988	0.0412373969964998	0.0375353883400463	"ref"
467	-3.77270718685094	-0.494342513965358	0.948313233091057	0.0618169646505695	0.0408342002228435	0.0377652609868184	"ref"
